trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  513 290.00  0.00 800.00 12.90  1
  1  754 420.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  694 390.00  0.00 800.00 17.20  0
  4  745 420.00  0.00 800.00  8.60  1
  5  693 390.00  0.00 800.00 12.90  0
  6  764 430.00  0.00 800.00 10.80  1
  7  693 390.00  0.00 800.00 10.80  1
  8  693 410.00  0.00 800.00 10.80  1
  9  730 410.00  0.00 800.00 17.20  0
 10  746 420.00  0.00 800.00 10.80  1
 11  712 400.00  0.00 800.00 17.20  0
 12  675 380.00  0.00 800.00 12.90  0
 13  746 420.00  0.00 800.00 10.80  0
 14  711 400.00  0.00 800.00 12.90  0
 15  782 440.00  0.00 800.00 10.80  0
 16  729 410.00  0.00 800.00 12.90  0
 17  800 450.00  0.00 800.00 10.80  1
 18  729 430.00  0.00 800.00 10.80  0
 19  601 340.00  0.00 800.00  8.60  0
