Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6300  2.1574    -9.1033 -2.4232
      1  -3.8434  1.1862    -5.6863 -2.2369
      2  -2.9261  0.7711    -3.9257 -2.1401
      3  -2.4147  0.6655    -3.0726 -1.9386
      4  -2.5745  0.5430    -3.1196 -2.3517
      5  -2.4172  0.5329    -2.8378 -2.2057
      6  -2.6961  0.9502    -3.8151 -2.2269
      7  -2.6951  0.7830    -3.4235 -2.3928
      8  -2.7258  0.6711    -3.3750 -2.4402
      9  -2.6561  0.5063    -3.0390 -2.4397
     10  -2.6747  0.4125    -3.0307 -2.5970
     11  -2.6473  0.3070    -2.8969 -2.5938
     12  -2.6232  0.6067    -2.9520 -2.4015
     13  -2.5559  0.7079    -2.9012 -2.3817
     14  -2.4860  0.6250    -2.8750 -2.3796
     15  -2.4357  0.5078    -2.8166 -2.3799
     16  -2.4048  0.3928    -2.7023 -2.3808
     17  -2.5376  0.8027    -2.8971 -2.2765
     18  -2.4774  0.7148    -2.8670 -2.2567
     19  -2.7765  1.6564    -7.3506 -1.4147

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0059  0.1898
      1   0.1011  0.0591     0.0057  0.1898
      2   0.1014  0.0591     0.0059  0.1898
      3   0.0996  0.0595     0.0048  0.1895
      4   0.1035  0.0580     0.0080  0.1900
      5   0.1055  0.0578     0.0081  0.1904
      6   0.0521  0.0413     0.0001  0.1305
      7   0.0580  0.0421     0.0002  0.1373
      8   0.0608  0.0421     0.0021  0.1398
      9   0.0675  0.0414     0.0074  0.1445
     10   0.0730  0.0421     0.0103  0.1507
     11   0.0783  0.0412     0.0165  0.1542
     12   0.0460  0.0265     0.0038  0.0909
     13   0.0427  0.0266     0.0014  0.0887
     14   0.0471  0.0283     0.0033  0.0962
     15   0.0518  0.0290     0.0070  0.1017
     16   0.0557  0.0290     0.0102  0.1052
     17   0.0324  0.0189     0.0001  0.0624
     18   0.0344  0.0194     0.0009  0.0657
     19   0.0124  0.0110     0.0000  0.0304

