Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0733  1.4596    -7.6861 -5.2687
      1  -5.9402  0.9782    -7.1024 -5.0278
      2  -6.4149  0.7761    -7.2908 -5.9198
      3  -6.7046  0.7505    -7.5603 -6.3923
      4  -6.5131  0.6966    -7.0620 -6.3189
      5  -6.5070  0.5323    -6.8420 -6.3438
      6  -6.1892  0.9669    -6.8419 -5.0948
      7  -6.1341  0.8739    -6.7780 -5.3149
      8  -6.2407  0.6800    -6.7736 -6.0187
      9  -6.2975  0.5244    -6.7709 -6.2105
     10  -6.2897  0.4139    -6.6248 -6.2340
     11  -6.3064  0.3000    -6.6127 -6.2996
     12  -6.3147  0.2211    -6.6054 -6.3198
     13  -6.3081  0.1705    -6.5739 -6.3198
     14  -6.3108  0.1301    -6.5738 -6.3206
     15  -6.2511  0.2536    -6.5704 -6.0950
     16  -6.2585  0.1994    -6.5702 -6.1027
     17  -6.2635  0.1642    -6.5700 -6.1089
     18  -6.2962  0.1292    -6.5722 -6.1855
     19  -6.2983  0.1097    -6.5720 -6.1952

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0991  0.0600     0.0027  0.1895
      1   0.0971  0.0606     0.0016  0.1892
      2   0.0987  0.0600     0.0026  0.1894
      3   0.0977  0.0604     0.0024  0.1893
      4   0.1005  0.0598     0.0026  0.1898
      5   0.1097  0.0572     0.0097  0.1912
      6   0.0492  0.0394     0.0001  0.1243
      7   0.0518  0.0409     0.0001  0.1307
      8   0.0600  0.0413     0.0016  0.1382
      9   0.0665  0.0411     0.0074  0.1436
     10   0.0725  0.0415     0.0118  0.1495
     11   0.0738  0.0408     0.0152  0.1501
     12   0.0746  0.0405     0.0168  0.1504
     13   0.0789  0.0404     0.0202  0.1540
     14   0.0793  0.0402     0.0211  0.1542
     15   0.0475  0.0249     0.0111  0.0908
     16   0.0482  0.0247     0.0126  0.0912
     17   0.0488  0.0245     0.0140  0.0916
     18   0.0529  0.0255     0.0154  0.0968
     19   0.0533  0.0253     0.0160  0.0971

