Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3445  1.4474    -4.1210 -0.1315
      1  -1.8669  1.3265    -4.8049 -1.0762
      2  -1.4512  1.2042    -3.3425 -0.8934
      3  -1.6125  1.1992    -3.7210 -1.1573
      4  -2.3819  1.9335    -7.6191 -1.1738
      5  -1.9578  1.4620    -5.8882 -1.2230
      6  -1.9204  1.6349    -6.5494 -1.0650
      7  -1.6845  1.2495    -4.1501 -1.0870
      8  -1.9331  1.4366    -5.7323 -1.1876
      9  -3.3363  2.4432    -8.5812 -0.8016
     10  -2.8841  2.1576    -8.1618 -0.9394
     11  -2.5046  1.8019    -7.3477 -1.0686
     12  -2.2402  1.4490    -5.8456 -1.1191
     13  -2.0795  1.1554    -4.0261 -1.1497
     14  -1.9887  0.9391    -3.3799 -1.1671
     15  -2.4321  1.1818    -4.6847 -1.3818
     16  -2.2261  0.9620    -3.5923 -1.3606
     17  -2.0770  0.8199    -3.1347 -1.3296
     18  -1.9589  0.7160    -2.8711 -1.2623
     19  -2.0081  0.6229    -2.8803 -1.3897

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0953  0.0619     0.0001  0.1892
      1   0.0945  0.0623     0.0001  0.1892
      2   0.0952  0.0621     0.0001  0.1892
      3   0.0954  0.0620     0.0001  0.1892
      4   0.0362  0.0387     0.0000  0.1131
      5   0.0439  0.0394     0.0000  0.1206
      6   0.0372  0.0339     0.0000  0.1002
      7   0.0404  0.0335     0.0001  0.1025
      8   0.0305  0.0266     0.0000  0.0787
      9   0.0050  0.0066     0.0000  0.0149
     10   0.0068  0.0069     0.0000  0.0171
     11   0.0083  0.0068     0.0000  0.0183
     12   0.0093  0.0065     0.0000  0.0189
     13   0.0100  0.0062     0.0001  0.0192
     14   0.0104  0.0060     0.0002  0.0194
     15   0.0078  0.0038     0.0001  0.0125
     16   0.0083  0.0039     0.0001  0.0131
     17   0.0088  0.0041     0.0003  0.0135
     18   0.0092  0.0043     0.0004  0.0138
     19   0.0097  0.0045     0.0005  0.0152

