Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7102  2.1120    -9.1114 -2.5737
      1  -3.9235  1.1413    -5.6929 -2.3977
      2  -3.1297  0.7660    -4.1763 -2.2546
      3  -2.6100  0.6248    -3.2319 -2.1433
      4  -2.8142  0.5275    -3.3448 -2.5496
      5  -2.9584  0.5013    -3.4402 -2.7414
      6  -2.9013  0.3700    -3.1627 -2.7365
      7  -2.7940  0.6998    -3.2465 -2.4859
      8  -2.7029  0.6296    -3.1266 -2.4402
      9  -2.6597  0.4862    -3.0473 -2.4599
     10  -2.6694  0.3651    -3.0383 -2.6416
     11  -2.6460  0.4231    -2.8975 -2.5053
     12  -2.6493  0.3148    -2.8963 -2.6414
     13  -2.6494  0.2361    -2.8955 -2.6473
     14  -2.7344  0.5691    -3.1369 -2.6432
     15  -2.7000  0.4234    -3.1039 -2.6446
     16  -2.6800  0.3147    -3.0775 -2.6455
     17  -2.6819  0.2527    -3.0814 -2.6498
     18  -2.6900  0.2216    -3.0964 -2.6524
     19  -2.6944  0.1889    -3.1031 -2.6539

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0064  0.1898
      1   0.1014  0.0589     0.0061  0.1898
      2   0.1020  0.0587     0.0068  0.1899
      3   0.1013  0.0589     0.0059  0.1897
      4   0.1039  0.0582     0.0079  0.1902
      5   0.1028  0.0584     0.0078  0.1900
      6   0.1132  0.0552     0.0160  0.1914
      7   0.0619  0.0432     0.0013  0.1434
      8   0.0664  0.0447     0.0028  0.1505
      9   0.0719  0.0445     0.0068  0.1547
     10   0.0782  0.0435     0.0133  0.1584
     11   0.0713  0.0417     0.0092  0.1478
     12   0.0761  0.0407     0.0153  0.1507
     13   0.0802  0.0400     0.0205  0.1534
     14   0.0428  0.0241     0.0041  0.0830
     15   0.0451  0.0235     0.0082  0.0846
     16   0.0468  0.0231     0.0108  0.0858
     17   0.0492  0.0232     0.0139  0.0884
     18   0.0511  0.0237     0.0150  0.0913
     19   0.0531  0.0240     0.0164  0.0941

