Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3471  1.5177    -4.6421 -0.2519
      1  -3.6124  0.8951    -4.7566 -2.6741
      2  -3.0803  0.7407    -3.8399 -2.5485
      3  -3.3577  0.6580    -3.9570 -3.0022
      4  -3.1986  0.6271    -3.6518 -2.9253
      5  -3.1997  0.4661    -3.6232 -3.0111
      6  -3.1921  0.3517    -3.6050 -3.0507
      7  -3.1564  0.2609    -3.4210 -3.0386
      8  -3.1562  0.1968    -3.4204 -3.0681
      9  -3.1429  0.1649    -3.4147 -3.0317
     10  -3.1190  0.1757    -3.4123 -2.9696
     11  -2.9420  0.3364    -3.3297 -2.9100
     12  -2.9156  0.2595    -3.1626 -2.9096
     13  -2.9252  0.2525    -3.2366 -2.9128
     14  -2.9167  0.1847    -3.1683 -2.9130
     15  -2.9123  0.1368    -3.1622 -2.9132
     16  -2.9303  0.1704    -3.3024 -2.9146
     17  -2.9469  0.1720    -3.3495 -2.9163
     18  -2.9932  0.1977    -3.3903 -2.9204
     19  -3.0991  0.2158    -3.4112 -2.9483

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0595     0.0037  0.1897
      1   0.0993  0.0599     0.0026  0.1895
      2   0.0993  0.0600     0.0026  0.1896
      3   0.0995  0.0596     0.0029  0.1895
      4   0.1001  0.0590     0.0034  0.1894
      5   0.1067  0.0563     0.0115  0.1902
      6   0.1098  0.0547     0.0177  0.1906
      7   0.1179  0.0522     0.0264  0.1918
      8   0.1200  0.0509     0.0306  0.1920
      9   0.1254  0.0496     0.0361  0.1930
     10   0.1206  0.0501     0.0341  0.1920
     11   0.0763  0.0420     0.0156  0.1552
     12   0.0823  0.0422     0.0200  0.1602
     13   0.0829  0.0423     0.0210  0.1613
     14   0.0848  0.0417     0.0238  0.1622
     15   0.0860  0.0412     0.0259  0.1628
     16   0.0757  0.0373     0.0227  0.1451
     17   0.0750  0.0372     0.0228  0.1448
     18   0.0658  0.0321     0.0211  0.1247
     19   0.0545  0.0234     0.0181  0.0940

