trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1054 590.00  0.00 800.00 17.20  0
  1  654 370.00  0.00 800.00  6.44  0
  2  634 360.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  1
  4  687 390.00  0.00 800.00  2.00  1
  5  687 400.00  0.00 800.00  1.00  0
  6 1417 790.00  0.00 800.00 52.00  0
  7 1418 790.00  0.00 800.00 104.00  0
  8 1418 770.00  0.00 800.00 156.00  0
  9 1418 770.00  0.00 800.00 156.00  0
 10  832 470.00  0.00 800.00  3.00  0
 11  885 500.00  0.00 800.00  2.00  0
 12  615 350.00  0.00 800.00  2.00  0
 13  831 470.00  0.00 800.00  2.00  0
 14  795 450.00  0.00 800.00  2.00  0
 15  704 400.00  0.00 800.00  1.00  1
 16  686 390.00  0.00 800.00  1.00  1
 17  615 350.00  0.00 800.00  2.00  0
 18  686 390.00  0.00 800.00  0.71  1
 19  615 370.00  0.00 800.00  3.00  0
