trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1057 590.00  0.00 800.00 52.00  0
  1  693 390.00  0.00 800.00 12.90  0
  2  742 420.00  0.00 800.00  3.00  0
  3  687 390.00  0.00 800.00  2.00  1
  4  652 370.00  0.00 800.00  3.00  1
  5  760 430.00  0.00 800.00  3.00  1
  6  761 430.00  0.00 800.00  4.30  1
  7 1420 790.00  0.00 800.00 260.00  0
  8  710 400.00  0.00 800.00 10.80  1
  9 1421 790.00  0.00 800.00 520.00  0
 10  803 450.00  0.00 800.00 21.50  1
 11    0  10.00  0.00 800.00  0.43  1
 12  787 440.00  0.00 800.00 52.00  0
 13  785 440.00  0.00 800.00 21.50  1
 14    0  10.00  0.00 800.00  0.43  1
 15  751 420.00  0.00 800.00 52.00  0
 16  804 450.00  0.00 800.00 26.00  1
 17    0  10.00  0.00 800.00  0.43  1
 18  804 460.00  0.00 800.00 52.00  0
 19  660 370.00  0.00 800.00 26.00  0
