Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0540  1.4421    -7.7949 -5.1660
      1  -5.9292  0.9081    -7.0942 -5.0356
      2  -5.3949  0.7222    -6.1708 -4.8534
      3  -5.0988  0.7082    -5.7249 -4.5256
      4  -4.8982  0.7781    -5.4975 -3.9754
      5  -4.3775  1.3469    -6.1180 -1.6020
      6  -3.6720  1.7891    -7.4030 -0.6908
      7  -3.0193  2.3343    -8.2150 -0.2875
      8  -2.6538  2.0725    -7.5033 -0.2639
      9  -2.3817  1.8100    -6.1712 -0.2484
     10  -3.0486  1.6261    -6.4066 -0.7635
     11  -2.9201  1.4224    -5.1149 -0.8083
     12  -3.4190  1.2331    -5.2413 -1.6682
     13  -3.7493  1.0952    -5.3243 -2.3210
     14  -3.7206  0.9488    -5.1230 -2.4449
     15  -3.4375  0.9375    -4.7607 -2.2075
     16  -3.6388  0.8304    -4.8544 -2.6425
     17  -3.8126  0.7587    -4.9419 -2.9440
     18  -3.6445  0.7269    -4.6895 -2.8191
     19  -3.6321  0.6371    -4.6486 -2.8593

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0595     0.0034  0.1898
      1   0.0995  0.0601     0.0022  0.1896
      2   0.0994  0.0601     0.0018  0.1896
      3   0.0974  0.0611     0.0008  0.1895
      4   0.0900  0.0624     0.0001  0.1884
      5   0.0246  0.0263     0.0000  0.0750
      6   0.0081  0.0073     0.0000  0.0191
      7   0.0043  0.0038     0.0000  0.0068
      8   0.0054  0.0036     0.0000  0.0069
      9   0.0062  0.0031     0.0000  0.0070
     10   0.0062  0.0033     0.0000  0.0079
     11   0.0068  0.0028     0.0001  0.0084
     12   0.0069  0.0030     0.0001  0.0096
     13   0.0071  0.0031     0.0001  0.0105
     14   0.0074  0.0028     0.0001  0.0106
     15   0.0073  0.0027     0.0001  0.0101
     16   0.0075  0.0028     0.0002  0.0108
     17   0.0076  0.0028     0.0002  0.0112
     18   0.0077  0.0029     0.0002  0.0115
     19   0.0078  0.0028     0.0004  0.0115

