trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1216 680.00  0.00 800.00 17.20  0
  1  745 420.00  0.00 800.00  8.60  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  1
  4  705 400.00  0.00 800.00  2.00  0
  5  597 330.00  0.00 800.00  3.00  1
  6  687 390.00  0.00 800.00  2.00  1
  7  706 400.00  0.00 800.00  3.00  1
  8 1418 790.00  0.00 800.00 104.00  0
  9 1418 790.00  0.00 800.00 156.00  0
 10  779 440.00  0.00 800.00  4.30  0
 11  743 420.00  0.00 800.00  4.30  1
 12 1420 790.00  0.00 800.00 260.00  0
 13 1420 780.00  0.00 800.00 520.00  0
 14  923 520.00  0.00 800.00  4.30  0
 15  851 480.00  0.00 800.00  4.30  1
 16 1421 790.00  0.00 800.00 520.00  0
 17  870 490.00  0.00 800.00  6.44  0
 18  923 520.00  0.00 800.00  4.30  1
 19 1421 790.00  0.00 800.00 520.00  0
