trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   37  30.00  0.00 800.00  0.71  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  652 370.00  0.00 800.00  3.00  1
  4  707 400.00  0.00 800.00  4.30  1
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  1
  7  658 370.00  0.00 800.00 17.20  0
  8  656 370.00  0.00 800.00 10.80  1
  9  729 410.00  0.00 800.00 12.90  0
 10  727 410.00  0.00 800.00  8.60  1
 11  729 430.00  0.00 800.00 10.80  0
 12  727 420.00  0.00 800.00  6.44  1
 13  727 400.00  0.00 800.00 10.80  1
 14  729 410.00  0.00 800.00 12.90  0
 15  711 400.00  0.00 800.00 12.90  0
 16  727 410.00  0.00 800.00  8.60  1
 17  711 390.00  0.00 800.00 17.20  0
 18  656 370.00  0.00 800.00 10.80  1
 19  764 430.00  0.00 800.00 10.80  1
