Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6109  2.7305    -9.0001 -0.4838
      1  -2.3000  1.4603    -4.5804 -0.2490
      2  -3.4568  0.8636    -4.6927 -2.4406
      3  -2.8052  0.6248    -3.5120 -2.3590
      4  -2.5270  0.5674    -3.0746 -2.1670
      5  -2.3595  0.5723    -2.8187 -1.9338
      6  -2.4129  0.4086    -2.8149 -2.3761
      7  -2.6347  0.7441    -3.2034 -2.3621
      8  -2.5267  0.7958    -3.0783 -2.1809
      9  -2.4447  0.6704    -2.8630 -2.1730
     10  -2.4521  0.5486    -2.8551 -2.3790
     11  -2.5188  0.6295    -2.8985 -2.3833
     12  -2.4757  0.4686    -2.8743 -2.3849
     13  -2.4428  0.3583    -2.8504 -2.3852
     14  -2.5581  0.4810    -2.8907 -2.3935
     15  -2.4818  0.4972    -2.8737 -2.3827
     16  -2.4311  0.4223    -2.8293 -2.3812
     17  -2.4025  0.3313    -2.7470 -2.3816
     18  -2.4196  0.3302    -2.8080 -2.3853
     19  -2.5197  0.5276    -2.8830 -2.3864

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0068  0.1899
      2   0.1017  0.0589     0.0064  0.1899
      3   0.1011  0.0590     0.0060  0.1898
      4   0.1006  0.0590     0.0058  0.1896
      5   0.0993  0.0599     0.0048  0.1896
      6   0.1115  0.0562     0.0128  0.1913
      7   0.0570  0.0413     0.0008  0.1350
      8   0.0538  0.0395     0.0001  0.1273
      9   0.0609  0.0411     0.0020  0.1362
     10   0.0680  0.0416     0.0055  0.1436
     11   0.0558  0.0356     0.0031  0.1198
     12   0.0590  0.0349     0.0077  0.1218
     13   0.0629  0.0347     0.0115  0.1249
     14   0.0467  0.0252     0.0070  0.0892
     15   0.0453  0.0247     0.0061  0.0869
     16   0.0488  0.0255     0.0080  0.0916
     17   0.0521  0.0256     0.0107  0.0948
     18   0.0517  0.0252     0.0115  0.0939
     19   0.0374  0.0190     0.0049  0.0678

