Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6109  2.7305    -9.0001 -0.4838
      1  -2.3000  1.4603    -4.5804 -0.2490
      2  -1.1475  0.9233    -2.3417 -0.1306
      3  -1.6566  0.6998    -2.4254 -1.0858
      4  -1.9210  0.5901    -2.5579 -1.5907
      5  -2.2194  0.6418    -2.9723 -1.9138
      6  -2.6873  1.0688    -4.8046 -2.0684
      7  -2.4118  0.7375    -3.2246 -2.0318
      8  -2.4996  0.6839    -3.3436 -2.1679
      9  -2.4015  0.5090    -2.8475 -2.1619
     10  -2.4207  0.4157    -2.8413 -2.2919
     11  -2.3838  0.3144    -2.6369 -2.2813
     12  -2.3821  0.2370    -2.6356 -2.3563
     13  -2.4007  0.2454    -2.7044 -2.3849
     14  -2.3846  0.1760    -2.6330 -2.3849
     15  -2.3774  0.1295    -2.6285 -2.3850
     16  -2.3787  0.0978    -2.6283 -2.3874
     17  -2.3769  0.0712    -2.6274 -2.3875
     18  -2.3776  0.0549    -2.6273 -2.3885
     19  -2.3926  0.1356    -2.6647 -2.3886

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0068  0.1899
      2   0.1019  0.0586     0.0073  0.1898
      3   0.1019  0.0587     0.0071  0.1899
      4   0.1025  0.0583     0.0078  0.1899
      5   0.0956  0.0599     0.0045  0.1887
      6   0.0411  0.0384     0.0001  0.1183
      7   0.0511  0.0401     0.0014  0.1291
      8   0.0546  0.0423     0.0019  0.1373
      9   0.0629  0.0427     0.0049  0.1446
     10   0.0700  0.0438     0.0075  0.1518
     11   0.0772  0.0435     0.0124  0.1573
     12   0.0798  0.0428     0.0160  0.1585
     13   0.0793  0.0429     0.0150  0.1580
     14   0.0838  0.0419     0.0207  0.1605
     15   0.0878  0.0412     0.0251  0.1630
     16   0.0913  0.0407     0.0293  0.1651
     17   0.0921  0.0403     0.0311  0.1654
     18   0.0955  0.0399     0.0347  0.1678
     19   0.0626  0.0281     0.0192  0.1106

