Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5215  1.3254    -3.0842 -0.1590
      1  -0.7981  1.2195    -2.0988 -0.0799
      2  -1.1969  1.2157    -3.0003 -0.6313
      3  -1.0256  1.1821    -2.3137 -0.5538
      4  -0.9215  0.8851    -1.3147 -0.5846
      5  -0.8382  0.6619    -1.1591 -0.5823
      6  -0.7949  0.4877    -1.0559 -0.5833
      7  -0.7805  0.3609    -1.0546 -0.5966
      8  -0.7742  0.2710    -1.0539 -0.6076
      9  -0.7709  0.2097    -1.0536 -0.6135
     10  -0.7701  0.1684    -1.0534 -0.6198
     11  -0.7660  0.1398    -1.0506 -0.6196
     12  -0.7643  0.1231    -1.0495 -0.6199
     13  -0.7634  0.1136    -1.0487 -0.6203
     14  -0.7625  0.1079    -1.0479 -0.6206
     15  -0.4402  0.3792    -0.9520 -0.1954
     16  -0.3581  0.3639    -0.7867 -0.1258
     17  -0.3381  0.2917    -0.7742 -0.1205
     18  -0.2813  0.2680    -0.7300 -0.0868
     19  -0.2513  0.2282    -0.6717 -0.0747

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0978  0.0610     0.0001  0.1895
      1   0.0977  0.0608     0.0001  0.1894
      2   0.0937  0.0618     0.0001  0.1887
      3   0.0943  0.0610     0.0001  0.1885
      4   0.0995  0.0587     0.0042  0.1892
      5   0.1065  0.0566     0.0117  0.1902
      6   0.1110  0.0547     0.0177  0.1908
      7   0.1126  0.0537     0.0215  0.1910
      8   0.1137  0.0529     0.0240  0.1911
      9   0.1143  0.0525     0.0256  0.1911
     10   0.1150  0.0520     0.0271  0.1912
     11   0.1167  0.0512     0.0295  0.1914
     12   0.1177  0.0507     0.0312  0.1915
     13   0.1186  0.0503     0.0326  0.1916
     14   0.1195  0.0498     0.0341  0.1917
     15   0.0276  0.0123     0.0076  0.0470
     16   0.0277  0.0124     0.0076  0.0474
     17   0.0286  0.0124     0.0082  0.0481
     18   0.0294  0.0130     0.0083  0.0503
     19   0.0308  0.0134     0.0089  0.0526

