Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6612  1.3134    -3.3189 -0.1764
      1  -2.4103  0.9967    -3.4452 -1.6113
      2  -2.8147  0.8977    -3.7938 -2.3300
      3  -3.1402  0.9942    -4.9485 -2.6787
      4  -2.9474  0.6771    -3.3657 -2.6692
      5  -2.9282  0.5139    -3.2970 -2.7141
      6  -2.9183  0.3984    -3.2564 -2.7482
      7  -2.9124  0.3186    -3.2308 -2.7711
      8  -2.8861  0.2091    -3.1552 -2.7646
      9  -2.8852  0.1647    -3.1548 -2.7759
     10  -2.8850  0.1355    -3.1545 -2.7851
     11  -2.8435  0.1614    -3.1494 -2.6934
     12  -2.8934  0.1116    -3.1526 -2.9029
     13  -2.8936  0.0903    -3.1525 -2.9040
     14  -2.9144  0.1602    -3.1611 -2.9120
     15  -3.0105  0.3895    -3.4891 -2.9151
     16  -2.9566  0.2817    -3.3720 -2.9134
     17  -2.9276  0.2129    -3.2730 -2.9124
     18  -2.9192  0.1575    -3.2228 -2.9124
     19  -2.9371  0.1818    -3.3270 -2.9147

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0982  0.0604     0.0005  0.1894
      1   0.0975  0.0606     0.0005  0.1893
      2   0.0970  0.0606     0.0007  0.1891
      3   0.0897  0.0612     0.0001  0.1873
      4   0.1027  0.0589     0.0031  0.1899
      5   0.1075  0.0565     0.0108  0.1904
      6   0.1112  0.0546     0.0175  0.1908
      7   0.1137  0.0532     0.0224  0.1911
      8   0.1196  0.0507     0.0311  0.1918
      9   0.1207  0.0499     0.0339  0.1919
     10   0.1216  0.0493     0.0359  0.1920
     11   0.1089  0.0483     0.0318  0.1871
     12   0.1165  0.0481     0.0356  0.1896
     13   0.1172  0.0476     0.0370  0.1897
     14   0.0849  0.0424     0.0219  0.1628
     15   0.0440  0.0249     0.0070  0.0871
     16   0.0485  0.0249     0.0107  0.0913
     17   0.0524  0.0250     0.0146  0.0950
     18   0.0534  0.0246     0.0163  0.0956
     19   0.0497  0.0230     0.0148  0.0888

