trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  563 320.00  0.00 800.00  4.30  1
  1  753 420.00  0.00 800.00 156.00  1
  2  971 540.00  0.00 800.00 520.00  0
  3  701 390.00  0.00 800.00 520.00  0
  4  754 420.00  0.00 800.00 260.00  0
  5  664 370.00  0.00 800.00 260.00  1
  6  772 430.00  0.00 800.00 260.00  1
  7  754 420.00  0.00 800.00 260.00  1
  8  647 360.00  0.00 800.00 520.00  0
  9  736 410.00  0.00 800.00 260.00  1
 10  629 350.00  0.00 800.00 520.00  0
 11  736 410.00  0.00 800.00 156.00  1
 12  736 420.00  0.00 800.00 520.00  0
 13  736 400.00  0.00 800.00 156.00  0
 14    8  10.00  0.00 800.00 10.80  1
 15    7  10.00  0.00 800.00  8.60  1
 16  466 260.00  0.00 800.00 260.00  1
 17  952 530.00  0.00 800.00 260.00  1
 18    6  10.00  0.00 800.00  6.44  1
 19  899 500.00  0.00 800.00 520.00  0
