Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8428  2.6119    -9.0249 -0.8693
      1  -7.0352  1.4032    -7.9493 -5.1286
      2  -5.8956  0.8473    -7.0819 -5.0215
      3  -5.3443  0.6471    -6.0556 -4.8292
      4  -5.0539  0.6098    -5.6523 -4.5931
      5  -5.2623  0.4700    -5.7538 -5.0729
      6  -5.2939  0.3448    -5.7468 -5.2573
      7  -5.3010  0.2681    -5.7396 -5.2706
      8  -5.1475  0.9839    -6.3933 -4.0798
      9  -5.1283  0.7653    -5.9213 -4.6706
     10  -5.0286  0.7446    -5.7213 -4.5437
     11  -5.1289  0.9666    -6.1392 -4.0642
     12  -5.1604  0.7372    -5.9252 -4.7092
     13  -5.1933  0.5724    -5.8333 -4.9080
     14  -5.1695  0.4539    -5.7176 -4.9531
     15  -5.0823  0.4848    -5.5996 -4.8157
     16  -5.0386  0.4277    -5.5109 -4.7996
     17  -5.0595  0.3330    -5.5081 -4.9053
     18  -5.0529  0.2664    -5.4947 -4.9251
     19  -5.0202  0.2317    -5.4544 -4.8969

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0586     0.0071  0.1899
      1   0.1015  0.0588     0.0065  0.1898
      2   0.1003  0.0592     0.0055  0.1896
      3   0.1002  0.0593     0.0052  0.1896
      4   0.0989  0.0594     0.0048  0.1893
      5   0.1022  0.0586     0.0065  0.1899
      6   0.1086  0.0563     0.0132  0.1908
      7   0.1110  0.0550     0.0175  0.1910
      8   0.0279  0.0243     0.0000  0.0719
      9   0.0315  0.0244     0.0001  0.0751
     10   0.0350  0.0274     0.0001  0.0850
     11   0.0221  0.0169     0.0000  0.0507
     12   0.0234  0.0165     0.0001  0.0515
     13   0.0252  0.0163     0.0009  0.0529
     14   0.0275  0.0164     0.0020  0.0547
     15   0.0264  0.0162     0.0016  0.0536
     16   0.0286  0.0171     0.0022  0.0574
     17   0.0304  0.0169     0.0038  0.0589
     18   0.0317  0.0168     0.0056  0.0599
     19   0.0340  0.0176     0.0069  0.0633

