trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   66  40.00  0.00 800.00 26.00  1
  1  645 360.00  0.00 800.00 156.00  1
  2  971 540.00  0.00 800.00 520.00  0
  3  844 470.00  0.00 800.00 260.00  0
  4  664 370.00  0.00 800.00 260.00  0
  5  753 420.00  0.00 800.00 156.00  1
  6  664 390.00  0.00 800.00 156.00  1
  7  664 350.00  0.00 800.00 156.00  1
  8  664 370.00  0.00 800.00 156.00  0
  9  844 470.00  0.00 800.00 260.00  0
 10  753 420.00  0.00 800.00 156.00  0
 11  789 440.00  0.00 800.00 156.00  1
 12    8  10.00  0.00 800.00 10.80  1
 13  626 350.00  0.00 800.00 104.00  1
 14  772 430.00  0.00 800.00 260.00  0
 15  735 410.00  0.00 800.00 156.00  0
 16  789 440.00  0.00 800.00 156.00  0
 17  662 370.00  0.00 800.00 104.00  1
 18  789 430.00  0.00 800.00 260.00  0
 19  771 430.00  0.00 800.00 156.00  0
