Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2418  2.3752    -9.0641 -1.6725
      1  -3.1972  1.2616    -5.1537 -1.4535
      2  -2.2670  0.8280    -3.3793 -1.3514
      3  -2.8066  0.6091    -3.4271 -2.3832
      4  -3.0770  0.5439    -3.6301 -2.7805
      5  -3.2353  0.5456    -3.8514 -2.9936
      6  -3.6160  0.9668    -5.4636 -3.0971
      7  -4.2645  1.3450    -7.3661 -3.0565
      8  -3.9391  1.0068    -5.6625 -3.1681
      9  -3.7561  0.8356    -4.8629 -3.1717
     10  -3.6371  0.7009    -4.4186 -3.1703
     11  -3.5137  0.7017    -4.2017 -3.0270
     12  -3.5528  0.5884    -4.1867 -3.2009
     13  -3.6923  0.6772    -4.4202 -3.2922
     14  -4.0051  1.2023    -6.7093 -2.8496
     15  -3.9468  0.9413    -5.2451 -3.2505
     16  -3.9118  0.7428    -4.8910 -3.3632
     17  -4.2452  1.2051    -6.7747 -2.9660
     18  -4.2040  0.9621    -5.6329 -3.4018
     19  -4.1792  0.7826    -5.3124 -3.4825

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0075  0.1899
      1   0.1022  0.0585     0.0072  0.1899
      2   0.1029  0.0584     0.0077  0.1900
      3   0.1034  0.0584     0.0077  0.1902
      4   0.1031  0.0586     0.0074  0.1901
      5   0.1018  0.0594     0.0062  0.1901
      6   0.0409  0.0363     0.0001  0.1120
      7   0.0144  0.0120     0.0000  0.0341
      8   0.0173  0.0127     0.0001  0.0383
      9   0.0200  0.0135     0.0001  0.0416
     10   0.0223  0.0140     0.0003  0.0454
     11   0.0225  0.0143     0.0002  0.0460
     12   0.0245  0.0147     0.0012  0.0484
     13   0.0207  0.0123     0.0003  0.0401
     14   0.0108  0.0076     0.0000  0.0207
     15   0.0118  0.0072     0.0001  0.0211
     16   0.0124  0.0069     0.0001  0.0216
     17   0.0074  0.0046     0.0000  0.0128
     18   0.0080  0.0042     0.0001  0.0130
     19   0.0084  0.0039     0.0001  0.0131

