Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6517  1.8934    -6.7613 -0.1371
      1  -0.8037  1.2468    -2.1405 -0.0796
      2  -1.2116  1.2638    -3.3989 -0.6342
      3  -1.4056  1.3043    -4.1549 -0.9103
      4  -1.2076  0.9500    -1.5627 -0.9019
      5  -1.4746  1.7693    -6.5230 -0.5516
      6  -1.3145  1.6812    -6.0590 -0.4615
      7  -1.1361  1.3341    -3.8913 -0.6130
      8  -0.9910  1.0839    -1.4251 -0.6064
      9  -0.9271  0.8394    -1.2648 -0.7659
     10  -0.8834  0.6359    -1.2258 -0.8051
     11  -0.8457  0.4585    -1.1736 -0.8055
     12  -0.8371  0.3541    -1.1721 -0.8099
     13  -0.8146  0.2704    -1.0555 -0.8093
     14  -0.8079  0.1932    -1.0545 -0.8095
     15  -0.8063  0.1429    -1.0543 -0.8106
     16  -0.8009  0.1058    -1.0503 -0.8105
     17  -0.7996  0.0767    -1.0498 -0.8106
     18  -0.7991  0.0569    -1.0496 -0.8106
     19  -0.7921  0.1291    -1.0490 -0.8025

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0899  0.0627     0.0001  0.1882
      1   0.0985  0.0605     0.0001  0.1895
      2   0.0950  0.0614     0.0001  0.1889
      3   0.0947  0.0622     0.0001  0.1891
      4   0.1077  0.0588     0.0022  0.1910
      5   0.0453  0.0402     0.0000  0.1209
      6   0.0469  0.0406     0.0000  0.1235
      7   0.0540  0.0403     0.0001  0.1291
      8   0.0607  0.0412     0.0001  0.1366
      9   0.0669  0.0404     0.0058  0.1411
     10   0.0713  0.0396     0.0127  0.1440
     11   0.0734  0.0388     0.0169  0.1450
     12   0.0776  0.0387     0.0213  0.1489
     13   0.0828  0.0387     0.0251  0.1535
     14   0.0833  0.0384     0.0265  0.1537
     15   0.0847  0.0379     0.0288  0.1546
     16   0.0884  0.0378     0.0319  0.1576
     17   0.0889  0.0376     0.0330  0.1578
     18   0.0892  0.0374     0.0337  0.1579
     19   0.0612  0.0258     0.0219  0.1053

