trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  243 140.00  0.00 800.00 12.90  1
  1  664 370.00  0.00 800.00 260.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  791 440.00  0.00 800.00 520.00  0
  4  844 470.00  0.00 800.00 260.00  0
  5  754 420.00  0.00 800.00 260.00  0
  6  825 460.00  0.00 800.00 156.00  1
  7  772 430.00  0.00 800.00 260.00  0
  8  646 360.00  0.00 800.00 260.00  1
  9  772 450.00  0.00 800.00 520.00  0
 10  772 420.00  0.00 800.00 156.00  1
 11  754 420.00  0.00 800.00 260.00  0
 12  664 370.00  0.00 800.00 260.00  1
 13  754 440.00  0.00 800.00 156.00  1
 14  754 400.00  0.00 800.00 156.00  1
 15  754 430.00  0.00 800.00 156.00  1
 16  754 400.00  0.00 800.00 156.00  1
 17  754 420.00  0.00 800.00 520.00  0
 18  754 400.00  0.00 800.00 156.00  1
 19  754 430.00  0.00 800.00 156.00  1
