Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1463  2.4319    -9.0546 -1.4894
      1  -7.2945  1.2867    -6.9999 -5.6355
      2  -6.2814  0.8322    -7.3599 -5.5414
      3  -5.8645  0.6668    -6.5788 -5.3794
      4  -5.5657  0.6569    -6.1653 -5.0601
      5  -5.3716  0.7260    -5.9406 -4.4342
      6  -5.5240  0.3763    -5.9502 -5.4829
      7  -5.5074  0.3010    -5.7880 -5.5042
      8  -5.5292  0.1964    -5.7879 -5.5390
      9  -5.5304  0.1510    -5.7873 -5.5394
     10  -5.5342  0.1075    -5.7871 -5.5411
     11  -5.5288  0.0782    -5.7816 -5.5411
     12  -5.5311  0.0562    -5.7816 -5.5428
     13  -5.5315  0.0424    -5.7815 -5.5431
     14  -5.5316  0.0341    -5.7815 -5.5432
     15  -5.5317  0.0286    -5.7814 -5.5433
     16  -5.5317  0.0255    -5.7814 -5.5433
     17  -5.5316  0.0231    -5.7813 -5.5433
     18  -5.5316  0.0219    -5.7813 -5.5433
     19  -5.5316  0.0209    -5.7813 -5.5434

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0589     0.0065  0.1898
      1   0.1013  0.0590     0.0060  0.1898
      2   0.1001  0.0596     0.0048  0.1897
      3   0.1010  0.0592     0.0054  0.1898
      4   0.0998  0.0599     0.0043  0.1897
      5   0.0971  0.0610     0.0033  0.1894
      6   0.1118  0.0563     0.0123  0.1914
      7   0.1193  0.0536     0.0196  0.1923
      8   0.1254  0.0502     0.0318  0.1929
      9   0.1260  0.0496     0.0338  0.1930
     10   0.1274  0.0485     0.0379  0.1931
     11   0.1321  0.0461     0.0461  0.1936
     12   0.1357  0.0443     0.0527  0.1940
     13   0.1365  0.0436     0.0552  0.1940
     14   0.1367  0.0434     0.0558  0.1940
     15   0.1371  0.0430     0.0569  0.1941
     16   0.1372  0.0429     0.0573  0.1941
     17   0.1373  0.0428     0.0574  0.1941
     18   0.1374  0.0427     0.0578  0.1941
     19   0.1377  0.0425     0.0587  0.1941

