Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6858  2.6908    -9.0080 -0.6154
      1  -2.3699  1.4232    -4.5849 -0.3686
      2  -3.4489  0.8563    -4.6883 -2.4349
      3  -2.9188  0.6169    -3.6822 -2.3825
      4  -3.2050  0.4888    -3.8032 -2.9080
      5  -3.0397  0.3997    -3.4359 -2.8269
      6  -2.8994  0.3834    -3.2863 -2.7025
      7  -2.7356  0.7355    -3.2606 -2.1415
      8  -2.8937  0.7208    -3.3819 -2.4898
      9  -2.8421  0.5770    -3.1628 -2.5094
     10  -2.8519  0.4324    -3.1600 -2.6559
     11  -2.8274  0.3510    -3.1519 -2.6543
     12  -2.8447  0.2694    -3.1520 -2.6793
     13  -2.7922  0.2797    -3.1454 -2.6569
     14  -2.7554  0.2495    -3.1378 -2.6512
     15  -2.8390  0.2323    -3.1489 -2.6812
     16  -2.8514  0.1831    -3.1494 -2.6988
     17  -2.8440  0.1591    -3.1483 -2.6935
     18  -2.8497  0.1345    -3.1486 -2.7022
     19  -2.8631  0.1123    -3.1494 -2.7258

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1027  0.0583     0.0080  0.1899
      1   0.1031  0.0582     0.0082  0.1900
      2   0.1022  0.0585     0.0076  0.1899
      3   0.1025  0.0582     0.0086  0.1899
      4   0.1043  0.0577     0.0101  0.1902
      5   0.1080  0.0567     0.0130  0.1908
      6   0.1075  0.0572     0.0123  0.1908
      7   0.0479  0.0369     0.0010  0.1182
      8   0.0503  0.0376     0.0007  0.1214
      9   0.0555  0.0382     0.0033  0.1273
     10   0.0597  0.0377     0.0079  0.1302
     11   0.0638  0.0383     0.0103  0.1355
     12   0.0681  0.0380     0.0146  0.1389
     13   0.0610  0.0338     0.0137  0.1228
     14   0.0608  0.0329     0.0147  0.1212
     15   0.0672  0.0365     0.0159  0.1347
     16   0.0703  0.0362     0.0190  0.1371
     17   0.0733  0.0367     0.0212  0.1409
     18   0.0749  0.0364     0.0229  0.1420
     19   0.0777  0.0362     0.0254  0.1441

