trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  604 340.00  0.00 800.00 17.20  0
  1  742 420.00  0.00 800.00  3.00  0
  2  687 390.00  0.00 800.00  2.00  1
  3  652 370.00  0.00 800.00  3.00  1
  4  617 350.00  0.00 800.00  4.30  1
  5  618 350.00  0.00 800.00  6.44  1
  6 1257 700.00  0.00 800.00 156.00  0
  7  801 450.00  0.00 800.00 12.90  0
  8  727 410.00  0.00 800.00  8.60  0
  9  726 410.00  0.00 800.00  6.44  0
 10  707 400.00  0.00 800.00  4.30  1
 11  780 440.00  0.00 800.00  6.44  1
 12 1420 790.00  0.00 800.00 260.00  0
 13 1420 790.00  0.00 800.00 156.00  0
 14  835 470.00  0.00 800.00  8.60  1
 15 1421 790.00  0.00 800.00 520.00  0
 16 1421 790.00  0.00 800.00 260.00  0
 17  854 480.00  0.00 800.00 10.80  0
 18  907 510.00  0.00 800.00  8.60  1
 19 1421 790.00  0.00 800.00 520.00  0
