Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3147  1.7868    -9.1732 -3.7429
      1  -4.7939  0.9778    -6.2584 -3.5586
      2  -5.5103  0.6999    -6.3548 -4.9337
      3  -5.8020  0.6017    -6.4993 -5.4779
      4  -5.6304  0.4812    -6.0916 -5.3903
      5  -5.7742  0.4667    -6.2259 -5.6161
      6  -5.7720  0.3416    -6.1483 -5.6345
      7  -5.7829  0.2543    -6.1388 -5.6662
      8  -5.7890  0.1958    -6.1324 -5.6927
      9  -5.7919  0.1581    -6.1279 -5.7085
     10  -5.7894  0.1291    -6.0998 -5.7094
     11  -5.7876  0.1121    -6.0725 -5.7098
     12  -5.7886  0.1029    -6.0716 -5.7178
     13  -5.7879  0.0972    -6.0586 -5.7179
     14  -5.7766  0.0798    -6.0451 -5.7066
     15  -5.7764  0.0780    -6.0449 -5.7068
     16  -5.7769  0.0762    -6.0449 -5.7111
     17  -5.6037  0.2513    -6.0411 -5.4122
     18  -5.6856  0.2700    -6.1202 -5.5408
     19  -5.7370  0.2500    -6.1815 -5.5645

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0591     0.0053  0.1898
      1   0.1009  0.0593     0.0047  0.1898
      2   0.0999  0.0594     0.0043  0.1895
      3   0.1012  0.0590     0.0053  0.1898
      4   0.1061  0.0577     0.0093  0.1905
      5   0.1069  0.0576     0.0092  0.1907
      6   0.1110  0.0554     0.0167  0.1911
      7   0.1130  0.0541     0.0213  0.1913
      8   0.1147  0.0531     0.0246  0.1914
      9   0.1157  0.0524     0.0269  0.1915
     10   0.1168  0.0517     0.0291  0.1916
     11   0.1178  0.0512     0.0310  0.1917
     12   0.1182  0.0508     0.0320  0.1918
     13   0.1187  0.0506     0.0330  0.1918
     14   0.1234  0.0492     0.0371  0.1925
     15   0.1235  0.0490     0.0375  0.1925
     16   0.1238  0.0488     0.0381  0.1925
     17   0.0283  0.0124     0.0078  0.0478
     18   0.0262  0.0113     0.0073  0.0437
     19   0.0268  0.0115     0.0075  0.0448

