Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7679  1.4254    -3.6685 -0.1838
      1  -2.5463  1.1652    -4.4538 -1.6187
      2  -2.9962  1.1336    -5.4905 -2.3780
      3  -3.4359  1.3092    -7.0540 -2.7861
      4  -3.9217  1.5942    -8.1303 -3.0054
      5  -5.6360  1.9667    -9.0609 -3.2573
      6  -4.3541  1.2789    -7.0677 -3.1530
      7  -3.8653  0.9412    -5.4428 -3.0598
      8  -4.2318  1.0269    -6.0693 -3.2980
      9  -4.0433  0.8222    -5.1873 -3.3263
     10  -4.3179  0.9563    -5.7805 -3.4821
     11  -4.2337  0.7637    -5.2137 -3.5776
     12  -4.1650  0.6254    -4.9380 -3.6108
     13  -4.1177  0.5187    -4.7487 -3.6251
     14  -4.2021  0.4508    -4.8080 -3.8073
     15  -4.2627  0.3925    -4.8476 -3.9715
     16  -4.2084  0.3419    -4.7191 -3.9609
     17  -4.2454  0.2931    -4.7253 -4.0043
     18  -4.2120  0.2518    -4.6891 -3.9956
     19  -4.2416  0.2188    -4.6983 -4.0449

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0974  0.0609     0.0007  0.1894
      1   0.0964  0.0613     0.0009  0.1893
      2   0.0954  0.0617     0.0012  0.1892
      3   0.0895  0.0636     0.0006  0.1887
      4   0.0754  0.0645     0.0003  0.1862
      5   0.0135  0.0118     0.0001  0.0332
      6   0.0174  0.0146     0.0001  0.0427
      7   0.0216  0.0166     0.0001  0.0505
      8   0.0160  0.0119     0.0001  0.0353
      9   0.0185  0.0125     0.0001  0.0390
     10   0.0146  0.0102     0.0001  0.0306
     11   0.0161  0.0102     0.0001  0.0321
     12   0.0176  0.0103     0.0006  0.0336
     13   0.0189  0.0104     0.0012  0.0346
     14   0.0203  0.0109     0.0017  0.0375
     15   0.0216  0.0113     0.0024  0.0395
     16   0.0230  0.0117     0.0032  0.0412
     17   0.0245  0.0120     0.0043  0.0436
     18   0.0259  0.0123     0.0059  0.0456
     19   0.0274  0.0126     0.0072  0.0473

