trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  969 540.00  0.00 800.00 156.00  0
  1  695 390.00  0.00 800.00 21.50  0
  2  707 400.00  0.00 800.00  4.30  1
  3  745 420.00  0.00 800.00  8.60  0
  4  744 420.00  0.00 800.00  6.44  0
  5  654 370.00  0.00 800.00  6.44  0
  6  689 390.00  0.00 800.00  4.30  0
  7  706 400.00  0.00 800.00  3.00  1
  8  707 400.00  0.00 800.00  4.30  1
  9  689 390.00  0.00 800.00  4.30  1
 10  671 380.00  0.00 800.00  4.30  1
 11  708 400.00  0.00 800.00  6.44  0
 12  671 370.00  0.00 800.00  6.44  1
 13  726 410.00  0.00 800.00  6.44  0
 14  708 400.00  0.00 800.00  6.44  0
 15  708 410.00  0.00 800.00  8.60  0
 16  690 390.00  0.00 800.00  6.44  0
 17  653 370.00  0.00 800.00  4.30  1
 18  671 380.00  0.00 800.00  4.30  1
 19  690 390.00  0.00 800.00  6.44  0
