Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.9012  1.7948    -5.7211 -0.3090
      1  -1.5486  1.1339    -3.1022 -0.1703
      2  -2.3099  0.7927    -3.1625 -1.6130
      3  -1.9117  0.6934    -2.5292 -1.4893
      4  -1.7402  0.6091    -2.1806 -1.3918
      5  -1.5933  0.6007    -2.0055 -1.2339
      6  -1.4188  1.0697    -2.1184 -0.4642
      7  -1.4934  0.8700    -2.0130 -0.9910
      8  -1.6586  0.9421    -2.2295 -1.2120
      9  -1.6861  0.8109    -2.1099 -1.3709
     10  -1.6697  0.6451    -2.0733 -1.4705
     11  -1.6205  0.4872    -1.9240 -1.4721
     12  -1.7241  0.7450    -2.1244 -1.5599
     13  -1.6613  0.5743    -2.0473 -1.5702
     14  -1.6228  0.4398    -1.9482 -1.5792
     15  -1.6040  0.3207    -1.8916 -1.5877
     16  -1.5896  0.2465    -1.8444 -1.5879
     17  -1.5926  0.1859    -1.8443 -1.5939
     18  -1.5942  0.1425    -1.8443 -1.5974
     19  -1.5891  0.1072    -1.8405 -1.5973

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1004  0.0594     0.0046  0.1897
      1   0.1011  0.0591     0.0054  0.1898
      2   0.1008  0.0593     0.0049  0.1898
      3   0.1008  0.0592     0.0052  0.1897
      4   0.1035  0.0585     0.0071  0.1902
      5   0.1014  0.0592     0.0062  0.1899
      6   0.0416  0.0371     0.0001  0.1148
      7   0.0510  0.0390     0.0009  0.1258
      8   0.0460  0.0345     0.0001  0.1096
      9   0.0521  0.0363     0.0015  0.1188
     10   0.0577  0.0368     0.0048  0.1244
     11   0.0625  0.0363     0.0093  0.1282
     12   0.0428  0.0267     0.0023  0.0888
     13   0.0468  0.0265     0.0063  0.0922
     14   0.0502  0.0264     0.0094  0.0951
     15   0.0514  0.0259     0.0118  0.0957
     16   0.0543  0.0259     0.0145  0.0984
     17   0.0566  0.0256     0.0172  0.1003
     18   0.0588  0.0255     0.0200  0.1022
     19   0.0610  0.0254     0.0221  0.1041

