trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1115 620.00  0.00 800.00 520.00  0
  1  661 370.00  0.00 800.00 52.00  1
  2  754 420.00  0.00 800.00 260.00  0
  3  645 360.00  0.00 800.00 156.00  0
  4  608 340.00  0.00 800.00 104.00  1
  5  698 390.00  0.00 800.00 104.00  0
  6  841 470.00  0.00 800.00 52.00  0
  7  859 480.00  0.00 800.00 52.00  0
  8  715 400.00  0.00 800.00 52.00  1
  9  626 350.00  0.00 800.00 104.00  0
 10  733 410.00  0.00 800.00 52.00  0
 11  768 430.00  0.00 800.00 26.00  1
 12  751 420.00  0.00 800.00 52.00  0
 13  768 410.00  0.00 800.00 52.00  0
 14  768 420.00  0.00 800.00 52.00  0
 15  768 410.00  0.00 800.00 21.50  1
 16  571 320.00  0.00 800.00 52.00  1
 17  589 330.00  0.00 800.00 52.00  1
 18  607 340.00  0.00 800.00 52.00  1
 19  607 320.00  0.00 800.00 104.00  0
