trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  905 510.00  0.00 800.00  4.30  0
  1  652 370.00  0.00 800.00  3.00  1
  2  707 400.00  0.00 800.00  4.30  1
  3  654 370.00  0.00 800.00  6.44  0
  4  689 390.00  0.00 800.00  4.30  1
  5  672 380.00  0.00 800.00  6.44  0
  6  689 370.00  0.00 800.00  3.00  1
  7  672 370.00  0.00 800.00  4.30  0
  8 1291 720.00  0.00 800.00 52.00  0
  9  707 400.00  0.00 800.00  4.30  0
 10  562 320.00  0.00 800.00  3.00  1
 11  743 420.00  0.00 800.00  4.30  0
 12  743 420.00  0.00 800.00  3.00  1
 13  725 410.00  0.00 800.00  4.30  0
 14  743 430.00  0.00 800.00  6.44  0
 15  743 430.00  0.00 800.00  6.44  0
 16  743 420.00  0.00 800.00  3.00  1
 17  725 410.00  0.00 800.00  4.30  0
 18  725 390.00  0.00 800.00  6.44  0
 19  725 410.00  0.00 800.00  3.00  1
