Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2612  1.3714    -7.0115 -5.6066
      1  -8.1335  1.0617    -3.8112 -7.2606
      2  -8.5523  0.9401    -2.2678 -7.9589
      3  -8.2577  0.9340    -9.1791 -7.7468
      4  -8.0507  0.9418    -8.8714 -7.5190
      5  -7.6814  1.2852    -8.7376 -5.5472
      6  -6.9790  1.8334    -8.7327 -2.2178
      7  -7.2633  1.4554    -8.6975 -3.9418
      8  -7.4837  1.1732    -8.7005 -6.2127
      9  -7.6259  0.9381    -8.6996 -7.1025
     10  -7.7373  0.7928    -8.7420 -7.3748
     11  -7.8582  1.2483    -9.1756 -6.4784
     12  -7.9786  0.9683    -9.1783 -7.3803
     13  -7.9748  0.8023    -9.0853 -7.4298
     14  -8.0355  0.6605    -9.0871 -7.5618
     15  -7.9931  0.5610    -8.9288 -7.5620
     16  -7.9516  0.4789    -8.7744 -7.5544
     17  -8.0055  0.4249    -8.8052 -7.6579
     18  -7.9644  0.3682    -8.6517 -7.6528
     19  -8.0093  0.3350    -8.6680 -7.6947

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0600     0.0023  0.1897
      1   0.1008  0.0594     0.0035  0.1897
      2   0.1038  0.0585     0.0062  0.1902
      3   0.0991  0.0594     0.0038  0.1894
      4   0.0974  0.0604     0.0022  0.1894
      5   0.0604  0.0501     0.0001  0.1591
      6   0.0216  0.0214     0.0000  0.0602
      7   0.0241  0.0212     0.0000  0.0620
      8   0.0278  0.0216     0.0001  0.0660
      9   0.0310  0.0218     0.0005  0.0689
     10   0.0342  0.0227     0.0018  0.0739
     11   0.0198  0.0139     0.0001  0.0426
     12   0.0206  0.0136     0.0004  0.0431
     13   0.0224  0.0138     0.0012  0.0454
     14   0.0239  0.0138     0.0021  0.0468
     15   0.0258  0.0141     0.0030  0.0486
     16   0.0276  0.0143     0.0043  0.0511
     17   0.0293  0.0147     0.0059  0.0534
     18   0.0311  0.0149     0.0074  0.0551
     19   0.0328  0.0153     0.0082  0.0578

