trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1361 760.00  0.00 800.00 21.50  0
  1  695 390.00  0.00 800.00 21.50  1
  2  698 390.00  0.00 800.00 104.00  0
  3  661 370.00  0.00 800.00 52.00  0
  4  732 410.00  0.00 800.00 26.00  1
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  571 320.00  0.00 800.00 52.00  0
  8  822 460.00  0.00 800.00 26.00  1
  9  804 450.00  0.00 800.00 26.00  0
 10  640 360.00  0.00 800.00 17.20  1
 11  822 460.00  0.00 800.00 26.00  1
 12  804 450.00  0.00 800.00 26.00  1
 13  787 440.00  0.00 800.00 52.00  0
 14  786 440.00  0.00 800.00 26.00  0
 15  822 460.00  0.00 800.00 26.00  1
 16  877 490.00  0.00 800.00 52.00  0
 17  786 440.00  0.00 800.00 26.00  0
 18  498 280.00  0.00 800.00 26.00  1
 19  840 470.00  0.00 800.00 26.00  0
