Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2551  1.4817    -4.4498 -0.2420
      1  -1.1916  1.0611    -2.3618 -0.1311
      2  -1.8318  0.8614    -2.5910 -1.3264
      3  -1.5574  0.8335    -2.0793 -1.1475
      4  -1.7133  0.8107    -2.2145 -1.4183
      5  -1.6309  0.6177    -1.8847 -1.4171
      6  -1.6527  1.2462    -4.0673 -0.9733
      7  -1.5226  1.1523    -2.9466 -0.8671
      8  -1.4732  0.8959    -1.8437 -1.1516
      9  -1.3945  0.7123    -1.7311 -1.1527
     10  -1.3760  0.5372    -1.6876 -1.3256
     11  -1.3728  0.4461    -1.6976 -1.3335
     12  -1.3527  0.3211    -1.6469 -1.3339
     13  -1.3498  0.2505    -1.6521 -1.3366
     14  -1.3431  0.1824    -1.6280 -1.3367
     15  -1.3397  0.1360    -1.6115 -1.3368
     16  -1.3406  0.1113    -1.6259 -1.3377
     17  -1.3379  0.0877    -1.5911 -1.3377
     18  -1.3279  0.0590    -1.5776 -1.3372
     19  -1.3272  0.0462    -1.5770 -1.3372

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0597     0.0033  0.1896
      1   0.1006  0.0595     0.0040  0.1897
      2   0.0997  0.0601     0.0025  0.1897
      3   0.1001  0.0599     0.0028  0.1897
      4   0.1012  0.0597     0.0027  0.1899
      5   0.1114  0.0567     0.0103  0.1914
      6   0.0507  0.0411     0.0001  0.1287
      7   0.0545  0.0435     0.0001  0.1375
      8   0.0621  0.0430     0.0009  0.1430
      9   0.0690  0.0437     0.0046  0.1496
     10   0.0745  0.0425     0.0109  0.1528
     11   0.0808  0.0430     0.0157  0.1591
     12   0.0825  0.0423     0.0194  0.1599
     13   0.0871  0.0421     0.0234  0.1635
     14   0.0879  0.0417     0.0252  0.1638
     15   0.0884  0.0415     0.0264  0.1639
     16   0.0921  0.0414     0.0292  0.1668
     17   0.0930  0.0411     0.0307  0.1672
     18   0.0979  0.0406     0.0351  0.1703
     19   0.0983  0.0404     0.0360  0.1704

