Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2551  1.4817    -4.4498 -0.2420
      1  -3.3949  0.9168    -4.6285 -2.4215
      2  -2.8344  0.7533    -3.5878 -2.3237
      3  -2.5612  0.7175    -3.1185 -2.1498
      4  -2.3963  0.7286    -2.8557 -1.9021
      5  -2.2126  1.2737    -4.6511 -0.7558
      6  -2.3000  0.9962    -3.1384 -1.6071
      7  -2.1739  0.9260    -2.7415 -1.4640
      8  -2.2034  0.7307    -2.6243 -1.8858
      9  -2.1399  0.5899    -2.5228 -1.8846
     10  -2.1329  0.4353    -2.4922 -1.9588
     11  -2.0952  0.7944    -2.5452 -1.6713
     12  -2.0317  0.6735    -2.3715 -1.6546
     13  -1.9868  0.5485    -2.3608 -1.6537
     14  -1.9591  0.4406    -2.3541 -1.6602
     15  -1.8647  0.4599    -2.3228 -1.5419
     16  -1.8948  0.3520    -2.3256 -1.6964
     17  -1.8518  0.3107    -2.2630 -1.6647
     18  -1.8676  0.2390    -2.2696 -1.7829
     19  -1.8488  0.1972    -2.1664 -1.7697

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0597     0.0033  0.1896
      1   0.0993  0.0598     0.0028  0.1895
      2   0.0995  0.0599     0.0027  0.1896
      3   0.0989  0.0599     0.0027  0.1894
      4   0.0976  0.0608     0.0022  0.1894
      5   0.0371  0.0363     0.0000  0.1090
      6   0.0461  0.0379     0.0001  0.1189
      7   0.0482  0.0395     0.0001  0.1250
      8   0.0566  0.0403     0.0017  0.1335
      9   0.0628  0.0414     0.0046  0.1407
     10   0.0662  0.0406     0.0093  0.1427
     11   0.0339  0.0221     0.0007  0.0720
     12   0.0360  0.0226     0.0021  0.0749
     13   0.0382  0.0229     0.0038  0.0777
     14   0.0401  0.0231     0.0056  0.0800
     15   0.0344  0.0193     0.0041  0.0667
     16   0.0374  0.0190     0.0076  0.0687
     17   0.0382  0.0193     0.0078  0.0702
     18   0.0405  0.0191     0.0102  0.0722
     19   0.0423  0.0195     0.0114  0.0747

