trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  644 360.00  0.00 800.00 104.00  0
  1  745 420.00  0.00 800.00  8.60  1
  2  732 410.00  0.00 800.00 26.00  0
  3  694 390.00  0.00 800.00 17.20  0
  4  693 390.00  0.00 800.00 12.90  0
  5  727 410.00  0.00 800.00  8.60  0
  6  797 450.00  0.00 800.00  4.30  1
  7  745 420.00  0.00 800.00  8.60  0
  8  708 400.00  0.00 800.00  6.44  1
  9  763 430.00  0.00 800.00  8.60  0
 10  708 420.00  0.00 800.00  4.30  1
 11  726 410.00  0.00 800.00  6.44  0
 12  726 410.00  0.00 800.00  8.60  0
 13  726 420.00  0.00 800.00  8.60  0
 14  726 430.00  0.00 800.00  8.60  0
 15  744 420.00  0.00 800.00  6.44  0
 16  725 410.00  0.00 800.00  4.30  1
 17  762 430.00  0.00 800.00  6.44  0
 18  582 330.00  0.00 800.00  6.44  1
 19  780 440.00  0.00 800.00  6.44  0
