Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6205  2.7262    -9.0013 -0.4955
      1  -6.9133  1.4617    -8.3937 -4.8901
      2  -5.7724  0.8805    -7.0649 -4.7812
      3  -5.2351  0.6330    -6.0490 -4.7021
      4  -4.9522  0.5441    -5.5493 -4.5560
      5  -4.7854  0.5232    -5.2614 -4.4708
      6  -4.9712  0.3677    -5.3737 -4.7956
      7  -4.9664  0.2990    -5.2852 -4.8038
      8  -5.0395  0.8974    -5.8274 -3.9621
      9  -5.1271  0.6834    -5.7582 -4.7466
     10  -5.2144  0.6226    -5.7825 -4.9693
     11  -5.2628  0.5173    -5.7789 -5.0591
     12  -5.2428  0.4019    -5.6719 -5.0680
     13  -5.2529  0.3033    -5.6538 -5.0939
     14  -5.2590  0.2348    -5.6408 -5.1145
     15  -5.2500  0.1833    -5.5320 -5.1143
     16  -5.2538  0.1497    -5.5298 -5.1311
     17  -5.2564  0.1277    -5.5294 -5.1461
     18  -5.2503  0.1089    -5.5241 -5.1421
     19  -5.2473  0.0977    -5.5213 -5.1402

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0077  0.1899
      1   0.1020  0.0585     0.0074  0.1899
      2   0.1012  0.0588     0.0066  0.1897
      3   0.1017  0.0584     0.0074  0.1897
      4   0.1022  0.0582     0.0078  0.1898
      5   0.1039  0.0582     0.0080  0.1902
      6   0.1072  0.0568     0.0119  0.1906
      7   0.1106  0.0551     0.0170  0.1909
      8   0.0305  0.0247     0.0001  0.0750
      9   0.0347  0.0250     0.0001  0.0793
     10   0.0382  0.0270     0.0007  0.0867
     11   0.0425  0.0282     0.0025  0.0929
     12   0.0467  0.0283     0.0061  0.0965
     13   0.0482  0.0279     0.0084  0.0974
     14   0.0494  0.0276     0.0100  0.0983
     15   0.0515  0.0274     0.0127  0.1001
     16   0.0525  0.0271     0.0142  0.1007
     17   0.0533  0.0270     0.0151  0.1013
     18   0.0551  0.0269     0.0167  0.1026
     19   0.0563  0.0267     0.0181  0.1035

