Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4456  1.8366    -9.1993 -3.4946
      1  -4.9559  1.1994    -6.5278 -2.9575
      2  -4.1822  0.9977    -5.2694 -2.5043
      3  -3.6264  0.9464    -4.6421 -2.0656
      4  -3.1648  0.9390    -4.1370 -1.6652
      5  -2.6947  0.9735    -3.7076 -1.2444
      6  -3.0781  0.7534    -3.8450 -2.3121
      7  -3.2390  0.6510    -3.9106 -2.8329
      8  -3.1527  0.5430    -3.6418 -2.8062
      9  -3.1962  0.4235    -3.6402 -3.0072
     10  -3.1569  0.3481    -3.4269 -2.9919
     11  -3.1650  0.2573    -3.4258 -3.0831
     12  -3.1671  0.1936    -3.4250 -3.1614
     13  -3.1144  0.3822    -3.4267 -2.9306
     14  -3.1606  0.3305    -3.4669 -2.9946
     15  -3.1744  0.2639    -3.4623 -3.1228
     16  -3.1619  0.1983    -3.4217 -3.1230
     17  -3.1205  0.3789    -3.4241 -2.9373
     18  -3.0512  0.4809    -3.4190 -2.9093
     19  -2.9937  0.4509    -3.4009 -2.9045

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0607     0.0021  0.1906
      1   0.0963  0.0614     0.0011  0.1894
      2   0.0873  0.0609     0.0010  0.1869
      3   0.0730  0.0575     0.0008  0.1794
      4   0.0560  0.0495     0.0006  0.1590
      5   0.0362  0.0343     0.0003  0.1053
      6   0.0475  0.0397     0.0006  0.1264
      7   0.0541  0.0425     0.0013  0.1384
      8   0.0618  0.0445     0.0031  0.1481
      9   0.0701  0.0452     0.0069  0.1554
     10   0.0784  0.0462     0.0097  0.1629
     11   0.0824  0.0451     0.0148  0.1646
     12   0.0847  0.0443     0.0183  0.1655
     13   0.0484  0.0274     0.0074  0.0957
     14   0.0516  0.0284     0.0088  0.1008
     15   0.0554  0.0288     0.0113  0.1048
     16   0.0581  0.0283     0.0149  0.1068
     17   0.0383  0.0194     0.0070  0.0698
     18   0.0334  0.0182     0.0036  0.0630
     19   0.0353  0.0194     0.0041  0.0676

