Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4456  1.8366    -9.1993 -3.4946
      1  -4.9559  1.1994    -6.5278 -2.9575
      2  -4.1822  0.9977    -5.2694 -2.5043
      3  -3.6264  0.9464    -4.6421 -2.0656
      4  -3.1648  0.9390    -4.1370 -1.6652
      5  -3.5779  0.6775    -4.2031 -2.9852
      6  -3.3887  0.7239    -3.9505 -2.6224
      7  -3.1270  1.0234    -4.1261 -1.7250
      8  -3.2637  0.7858    -3.9275 -2.5826
      9  -3.1497  0.7454    -3.6869 -2.4367
     10  -3.2067  0.5753    -3.6755 -2.9053
     11  -3.1549  0.4807    -3.5990 -2.9023
     12  -3.1810  0.3679    -3.5946 -3.0139
     13  -3.1913  0.2843    -3.5919 -3.1652
     14  -3.1695  0.2221    -3.4398 -3.1649
     15  -3.1719  0.1678    -3.4297 -3.1693
     16  -3.1549  0.1934    -3.4195 -3.0830
     17  -3.1641  0.1486    -3.4197 -3.1693
     18  -3.1672  0.1134    -3.4195 -3.1735
     19  -3.1637  0.0858    -3.4167 -3.1735

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0607     0.0021  0.1906
      1   0.0963  0.0614     0.0011  0.1894
      2   0.0873  0.0609     0.0010  0.1869
      3   0.0730  0.0575     0.0008  0.1794
      4   0.0560  0.0495     0.0006  0.1590
      5   0.0734  0.0541     0.0013  0.1741
      6   0.0639  0.0502     0.0007  0.1618
      7   0.0303  0.0281     0.0001  0.0836
      8   0.0372  0.0296     0.0001  0.0917
      9   0.0381  0.0304     0.0002  0.0948
     10   0.0441  0.0311     0.0020  0.1011
     11   0.0487  0.0325     0.0037  0.1078
     12   0.0539  0.0326     0.0076  0.1124
     13   0.0579  0.0325     0.0108  0.1160
     14   0.0623  0.0328     0.0142  0.1206
     15   0.0640  0.0323     0.0166  0.1217
     16   0.0583  0.0295     0.0146  0.1099
     17   0.0619  0.0295     0.0175  0.1135
     18   0.0644  0.0293     0.0206  0.1154
     19   0.0665  0.0290     0.0228  0.1170

