Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0665  1.4078    -4.1299 -0.2213
      1  -3.0730  0.9127    -4.2412 -2.1483
      2  -3.6036  0.7332    -4.4718 -3.1002
      3  -3.3355  0.6536    -3.8958 -2.9694
      4  -3.1842  0.6306    -3.6342 -2.8856
      5  -3.2156  0.4826    -3.6198 -3.1662
      6  -3.1953  0.3512    -3.5855 -3.1674
      7  -3.1853  0.2609    -3.5653 -3.1682
      8  -3.1992  0.2153    -3.5905 -3.1765
      9  -3.1951  0.1653    -3.5820 -3.1767
     10  -3.2030  0.1461    -3.6023 -3.1788
     11  -3.2015  0.1230    -3.5995 -3.1789
     12  -3.2007  0.1096    -3.5979 -3.1789
     13  -3.1999  0.1015    -3.5956 -3.1789
     14  -3.1995  0.0974    -3.5947 -3.1790
     15  -3.1989  0.0944    -3.5927 -3.1790
     16  -3.1987  0.0930    -3.5919 -3.1790
     17  -3.1999  0.0923    -3.5941 -3.1794
     18  -3.1995  0.0915    -3.5930 -3.1794
     19  -3.2765  0.1331    -3.6617 -3.1870

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0595     0.0030  0.1898
      1   0.1006  0.0597     0.0025  0.1898
      2   0.0999  0.0601     0.0020  0.1898
      3   0.1017  0.0591     0.0030  0.1898
      4   0.1007  0.0589     0.0036  0.1895
      5   0.1123  0.0558     0.0123  0.1913
      6   0.1146  0.0542     0.0193  0.1915
      7   0.1161  0.0531     0.0234  0.1916
      8   0.1223  0.0515     0.0297  0.1928
      9   0.1231  0.0508     0.0319  0.1928
     10   0.1269  0.0500     0.0356  0.1935
     11   0.1272  0.0497     0.0365  0.1936
     12   0.1275  0.0495     0.0371  0.1936
     13   0.1278  0.0493     0.0380  0.1936
     14   0.1279  0.0492     0.0384  0.1936
     15   0.1282  0.0489     0.0391  0.1936
     16   0.1283  0.0488     0.0395  0.1936
     17   0.1305  0.0479     0.0424  0.1939
     18   0.1307  0.0477     0.0428  0.1939
     19   0.1050  0.0473     0.0329  0.1850

