trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  522 300.00  0.00 800.00  0.43  1
  1  788 440.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  1
  3  661 370.00  0.00 800.00 52.00  0
  4  784 440.00  0.00 800.00 17.20  0
  5  783 440.00  0.00 800.00 12.90  0
  6  746 420.00  0.00 800.00 10.80  0
  7  780 440.00  0.00 800.00  6.44  1
  8  693 390.00  0.00 800.00 12.90  1
  9  675 380.00  0.00 800.00 12.90  1
 10  728 410.00  0.00 800.00 10.80  0
 11  601 340.00  0.00 800.00  8.60  1
 12  693 390.00  0.00 800.00 12.90  1
 13  784 440.00  0.00 800.00 17.20  0
 14  657 370.00  0.00 800.00 12.90  1
 15  657 380.00  0.00 800.00 10.80  1
 16  748 420.00  0.00 800.00 17.20  0
 17  657 390.00  0.00 800.00 10.80  1
 18  748 400.00  0.00 800.00 21.50  0
 19  657 380.00  0.00 800.00 17.20  0
