Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6120  2.7300    -9.0003 -0.4850
      1  -2.4263  1.5247    -4.8228 -0.2625
      2  -3.7111  0.8678    -4.9540 -2.6975
      3  -3.1686  0.6122    -3.9364 -2.6453
      4  -2.7790  0.5637    -3.3489 -2.4089
      5  -2.6035  0.5746    -3.0768 -2.1301
      6  -2.3094  0.9760    -3.0880 -0.8787
      7  -2.4833  0.7171    -3.0391 -1.9355
      8  -2.6474  0.7369    -3.1830 -2.2318
      9  -2.6929  0.6206    -3.1590 -2.4235
     10  -2.6728  0.9873    -3.7894 -2.1190
     11  -2.6290  0.7625    -3.2474 -2.2858
     12  -2.7049  0.7371    -3.3465 -2.3945
     13  -2.6416  0.5680    -3.0931 -2.3984
     14  -2.6610  0.4735    -3.0866 -2.4439
     15  -2.6596  0.3711    -3.0654 -2.4888
     16  -2.6351  0.2837    -2.9196 -2.4850
     17  -2.6411  0.2225    -2.9051 -2.5534
     18  -2.6319  0.1691    -2.8966 -2.5525
     19  -2.6215  0.1451    -2.8915 -2.5214

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1020  0.0587     0.0071  0.1899
      2   0.1015  0.0589     0.0063  0.1898
      3   0.1024  0.0586     0.0074  0.1900
      4   0.0996  0.0594     0.0054  0.1895
      5   0.0984  0.0603     0.0044  0.1895
      6   0.0411  0.0381     0.0001  0.1169
      7   0.0513  0.0396     0.0013  0.1277
      8   0.0489  0.0372     0.0008  0.1192
      9   0.0558  0.0393     0.0023  0.1290
     10   0.0301  0.0230     0.0001  0.0704
     11   0.0331  0.0228     0.0004  0.0727
     12   0.0331  0.0224     0.0005  0.0720
     13   0.0362  0.0223     0.0026  0.0744
     14   0.0394  0.0229     0.0044  0.0784
     15   0.0420  0.0229     0.0071  0.0807
     16   0.0447  0.0226     0.0095  0.0826
     17   0.0469  0.0226     0.0116  0.0848
     18   0.0484  0.0222     0.0142  0.0859
     19   0.0509  0.0226     0.0157  0.0890

