trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  159  90.00  0.00 800.00 156.00  0
  1  707 400.00  0.00 800.00  4.30  1
  2  745 420.00  0.00 800.00  8.60  0
  3  654 370.00  0.00 800.00  6.44  1
  4  744 420.00  0.00 800.00  6.44  1
  5  674 380.00  0.00 800.00 10.80  0
  6  744 420.00  0.00 800.00  8.60  0
  7  744 410.00  0.00 800.00  8.60  0
  8  744 420.00  0.00 800.00  4.30  1
  9  744 420.00  0.00 800.00  8.60  0
 10  744 400.00  0.00 800.00  4.30  1
 11  744 400.00  0.00 800.00  4.30  1
 12  744 400.00  0.00 800.00  4.30  1
 13  744 430.00  0.00 800.00  4.30  1
 14  744 400.00  0.00 800.00  8.60  0
 15  744 420.00  0.00 800.00  8.60  0
 16  744 440.00  0.00 800.00  8.60  1
 17  726 410.00  0.00 800.00  6.44  1
 18  726 400.00  0.00 800.00  8.60  0
 19  726 400.00  0.00 800.00  8.60  0
