Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6276  1.3094    -3.3887 -0.1711
      1  -2.3906  0.9898    -3.6732 -1.6127
      2  -1.9859  0.9162    -2.6861 -1.5104
      3  -2.1039  0.7879    -2.6440 -1.7987
      4  -2.2399  0.7574    -2.8490 -1.9583
      5  -2.1513  0.5675    -2.3882 -1.9530
      6  -2.1147  0.4213    -2.3665 -1.9530
      7  -2.0965  0.3219    -2.3632 -1.9472
      8  -2.0924  0.2372    -2.3626 -1.9628
      9  -2.0870  0.1813    -2.3617 -1.9613
     10  -2.0862  0.1417    -2.3615 -1.9671
     11  -2.0860  0.1162    -2.3615 -1.9713
     12  -2.0861  0.1004    -2.3614 -1.9746
     13  -2.0873  0.0897    -2.3615 -1.9820
     14  -2.0798  0.0942    -2.3609 -1.9532
     15  -2.0789  0.0920    -2.3608 -1.9509
     16  -2.0946  0.2125    -2.3637 -1.9753
     17  -2.1066  0.1622    -2.3641 -2.1138
     18  -2.1003  0.1476    -2.3629 -2.0584
     19  -2.0935  0.1369    -2.3621 -2.0056

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1004  0.0601     0.0001  0.1898
      1   0.0994  0.0606     0.0001  0.1897
      2   0.1013  0.0598     0.0001  0.1899
      3   0.1046  0.0584     0.0032  0.1902
      4   0.1030  0.0585     0.0032  0.1899
      5   0.1136  0.0550     0.0150  0.1914
      6   0.1200  0.0521     0.0259  0.1922
      7   0.1250  0.0503     0.0329  0.1929
      8   0.1266  0.0489     0.0376  0.1930
      9   0.1293  0.0476     0.0418  0.1933
     10   0.1299  0.0471     0.0435  0.1934
     11   0.1303  0.0467     0.0447  0.1934
     12   0.1306  0.0464     0.0457  0.1934
     13   0.1313  0.0459     0.0474  0.1935
     14   0.1335  0.0458     0.0487  0.1940
     15   0.1351  0.0451     0.0507  0.1942
     16   0.0640  0.0316     0.0184  0.1201
     17   0.0681  0.0315     0.0216  0.1237
     18   0.0702  0.0325     0.0223  0.1279
     19   0.0721  0.0335     0.0228  0.1317

