Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6276  1.3094    -3.3887 -0.1711
      1  -2.3906  0.9898    -3.6732 -1.6127
      2  -1.9859  0.9162    -2.6861 -1.5104
      3  -2.3002  0.9917    -3.5690 -1.8874
      4  -2.1814  0.7644    -2.5202 -1.8917
      5  -2.1442  0.5633    -2.3820 -1.9312
      6  -2.1068  0.4694    -2.3662 -1.9098
      7  -2.0983  0.3454    -2.3647 -1.9374
      8  -2.0935  0.2564    -2.3639 -1.9545
      9  -2.0897  0.1944    -2.3634 -1.9602
     10  -2.0880  0.1527    -2.3631 -1.9645
     11  -2.0823  0.1271    -2.3615 -1.9549
     12  -2.0802  0.1101    -2.3610 -1.9521
     13  -2.0806  0.0994    -2.3610 -1.9548
     14  -2.0800  0.0938    -2.3609 -1.9538
     15  -2.0804  0.0904    -2.3609 -1.9553
     16  -2.0824  0.0863    -2.3610 -1.9626
     17  -2.0828  0.0849    -2.3611 -1.9643
     18  -2.0835  0.0837    -2.3611 -1.9668
     19  -2.0837  0.0832    -2.3611 -1.9678

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1004  0.0601     0.0001  0.1898
      1   0.0994  0.0606     0.0001  0.1897
      2   0.1013  0.0598     0.0001  0.1899
      3   0.0959  0.0612     0.0001  0.1890
      4   0.1075  0.0582     0.0031  0.1908
      5   0.1120  0.0555     0.0142  0.1912
      6   0.1176  0.0542     0.0209  0.1923
      7   0.1212  0.0519     0.0288  0.1926
      8   0.1235  0.0504     0.0339  0.1928
      9   0.1244  0.0496     0.0362  0.1929
     10   0.1251  0.0491     0.0378  0.1929
     11   0.1290  0.0478     0.0424  0.1935
     12   0.1312  0.0468     0.0454  0.1937
     13   0.1316  0.0465     0.0464  0.1938
     14   0.1328  0.0459     0.0485  0.1939
     15   0.1330  0.0457     0.0490  0.1939
     16   0.1338  0.0451     0.0508  0.1939
     17   0.1340  0.0449     0.0513  0.1940
     18   0.1343  0.0447     0.0521  0.1940
     19   0.1345  0.0446     0.0524  0.1940

