Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5170  2.2268    -9.0924 -2.2024
      1  -3.7241  1.2582    -5.6744 -1.9893
      2  -4.7425  0.7589    -5.7724 -3.9713
      3  -5.2753  0.6248    -5.9955 -4.8452
      4  -5.4529  0.5708    -6.1217 -5.2158
      5  -5.2676  0.4555    -5.7312 -5.0905
      6  -5.2631  0.3344    -5.6964 -5.1102
      7  -5.2760  0.2521    -5.6905 -5.1735
      8  -5.2737  0.1961    -5.6735 -5.1804
      9  -5.2722  0.1609    -5.6603 -5.1851
     10  -5.2888  0.1252    -5.6680 -5.2763
     11  -5.2908  0.1086    -5.6671 -5.2781
     12  -5.2901  0.0987    -5.6627 -5.2781
     13  -5.2912  0.0924    -5.6623 -5.2792
     14  -5.2916  0.0890    -5.6617 -5.2797
     15  -5.2923  0.0863    -5.6614 -5.2805
     16  -5.2913  0.0834    -5.6563 -5.2804
     17  -5.2907  0.0817    -5.6530 -5.2804
     18  -5.2904  0.0808    -5.6513 -5.2804
     19  -5.2907  0.0801    -5.6512 -5.2807

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0591     0.0059  0.1898
      1   0.1009  0.0591     0.0059  0.1898
      2   0.1006  0.0592     0.0054  0.1897
      3   0.0990  0.0597     0.0041  0.1894
      4   0.1017  0.0593     0.0050  0.1900
      5   0.1049  0.0579     0.0076  0.1903
      6   0.1074  0.0564     0.0130  0.1905
      7   0.1106  0.0548     0.0183  0.1909
      8   0.1118  0.0540     0.0214  0.1910
      9   0.1129  0.0533     0.0236  0.1911
     10   0.1186  0.0516     0.0289  0.1919
     11   0.1198  0.0508     0.0313  0.1920
     12   0.1202  0.0505     0.0322  0.1920
     13   0.1211  0.0499     0.0341  0.1921
     14   0.1217  0.0496     0.0353  0.1922
     15   0.1226  0.0491     0.0369  0.1923
     16   0.1230  0.0488     0.0377  0.1923
     17   0.1232  0.0486     0.0383  0.1923
     18   0.1233  0.0485     0.0387  0.1923
     19   0.1239  0.0482     0.0397  0.1924

