Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2536  2.3668    -9.0651 -1.7002
      1  -3.4614  1.3759    -5.6422 -1.5150
      2  -2.4258  0.8691    -3.6488 -1.3997
      3  -1.7784  0.6702    -2.4694 -1.3285
      4  -2.0490  0.5948    -2.6082 -1.7363
      5  -2.2128  0.5848    -2.8215 -1.9861
      6  -2.1314  0.4273    -2.4120 -1.9735
      7  -2.1402  0.3260    -2.3886 -2.1200
      8  -2.1242  0.3403    -2.3680 -2.1135
      9  -2.1249  0.2534    -2.3672 -2.1222
     10  -2.1169  0.1797    -2.3652 -2.1224
     11  -2.1171  0.1322    -2.3649 -2.1250
     12  -2.1141  0.0950    -2.3634 -2.1250
     13  -2.1126  0.2446    -2.3646 -2.1148
     14  -2.1152  0.1807    -2.3643 -2.1215
     15  -2.1097  0.4330    -2.3671 -1.9298
     16  -2.1012  0.3214    -2.3656 -1.9530
     17  -2.1571  0.5303    -2.4111 -2.0312
     18  -2.1417  0.4027    -2.3744 -2.1147
     19  -2.1368  0.4637    -2.3722 -1.9984

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0065  0.1898
      1   0.1018  0.0587     0.0068  0.1898
      2   0.1019  0.0586     0.0073  0.1899
      3   0.1015  0.0589     0.0067  0.1898
      4   0.1012  0.0587     0.0068  0.1897
      5   0.1004  0.0595     0.0059  0.1898
      6   0.1125  0.0561     0.0135  0.1915
      7   0.1208  0.0531     0.0217  0.1926
      8   0.1186  0.0530     0.0213  0.1919
      9   0.1246  0.0499     0.0314  0.1925
     10   0.1262  0.0485     0.0368  0.1926
     11   0.1300  0.0464     0.0444  0.1930
     12   0.1333  0.0446     0.0509  0.1934
     13   0.0914  0.0435     0.0227  0.1687
     14   0.0955  0.0424     0.0288  0.1705
     15   0.0561  0.0297     0.0099  0.1069
     16   0.0580  0.0291     0.0138  0.1079
     17   0.0439  0.0234     0.0060  0.0822
     18   0.0464  0.0229     0.0090  0.0839
     19   0.0425  0.0213     0.0077  0.0773

