Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6287  2.7222    -9.0021 -0.5082
      1  -2.5787  1.5870    -5.0892 -0.2936
      2  -3.9863  0.8560    -5.2284 -2.9697
      3  -4.5211  0.6283    -5.3237 -3.9759
      4  -4.9268  0.5926    -5.6219 -4.5782
      5  -4.7192  0.4613    -5.1813 -4.4885
      6  -4.7325  0.3554    -5.1619 -4.5308
      7  -4.7118  0.2561    -5.0107 -4.5344
      8  -4.3693  1.3718    -7.3772 -2.1071
      9  -4.3398  1.0973    -6.1085 -3.0013
     10  -4.3214  0.8837    -5.4885 -3.3715
     11  -4.3969  0.7367    -5.4134 -3.7311
     12  -4.3227  0.6096    -5.1422 -3.7420
     13  -4.4091  0.5312    -5.1734 -3.9694
     14  -4.3164  0.4726    -4.9717 -3.9325
     15  -4.2757  0.4011    -4.8862 -3.9255
     16  -4.3344  0.3472    -4.9120 -4.0181
     17  -4.2596  0.3276    -4.7407 -3.9823
     18  -4.2871  0.2793    -4.7489 -4.0305
     19  -4.2482  0.2472    -4.7147 -4.0148

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0071  0.1899
      1   0.1025  0.0584     0.0077  0.1899
      2   0.1015  0.0589     0.0064  0.1898
      3   0.1018  0.0588     0.0067  0.1899
      4   0.0984  0.0596     0.0046  0.1893
      5   0.1011  0.0591     0.0062  0.1898
      6   0.1043  0.0575     0.0107  0.1902
      7   0.1094  0.0555     0.0167  0.1908
      8   0.0113  0.0097     0.0000  0.0263
      9   0.0127  0.0094     0.0000  0.0270
     10   0.0136  0.0091     0.0001  0.0273
     11   0.0149  0.0093     0.0002  0.0292
     12   0.0163  0.0095     0.0006  0.0310
     13   0.0174  0.0097     0.0009  0.0324
     14   0.0185  0.0100     0.0012  0.0337
     15   0.0197  0.0101     0.0018  0.0347
     16   0.0210  0.0104     0.0024  0.0369
     17   0.0214  0.0105     0.0025  0.0377
     18   0.0226  0.0106     0.0035  0.0389
     19   0.0238  0.0108     0.0045  0.0403

