Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6109  2.7305    -9.0001 -0.4838
      1  -2.4371  1.5268    -4.8452 -0.2632
      2  -3.5933  0.9101    -4.9542 -2.4570
      3  -4.2512  0.6215    -5.0611 -3.7049
      4  -4.5345  0.5285    -5.1948 -4.2210
      5  -4.8294  0.5974    -5.6131 -4.5391
      6  -4.7189  0.3493    -5.0318 -4.5307
      7  -4.7012  0.2562    -4.9945 -4.5339
      8  -4.6987  0.2022    -4.9917 -4.5390
      9  -4.6981  0.1689    -4.9903 -4.5427
     10  -4.7029  0.1363    -4.9903 -4.5566
     11  -4.7052  0.1185    -4.9903 -4.5642
     12  -4.7051  0.1105    -4.9899 -4.5655
     13  -4.7052  0.1061    -4.9897 -4.5666
     14  -4.7053  0.1035    -4.9896 -4.5676
     15  -4.7066  0.0991    -4.9896 -4.5719
     16  -4.7067  0.0982    -4.9896 -4.5725
     17  -4.7080  0.0948    -4.9896 -4.5774
     18  -4.7087  0.0929    -4.9896 -4.5804
     19  -4.7088  0.0926    -4.9896 -4.5809

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1018  0.0586     0.0070  0.1898
      3   0.1017  0.0586     0.0069  0.1898
      4   0.1025  0.0583     0.0075  0.1899
      5   0.0951  0.0597     0.0042  0.1885
      6   0.1080  0.0568     0.0116  0.1907
      7   0.1146  0.0543     0.0188  0.1915
      8   0.1174  0.0528     0.0236  0.1918
      9   0.1199  0.0515     0.0277  0.1921
     10   0.1209  0.0508     0.0304  0.1922
     11   0.1215  0.0503     0.0320  0.1922
     12   0.1227  0.0496     0.0343  0.1923
     13   0.1238  0.0490     0.0361  0.1924
     14   0.1247  0.0485     0.0376  0.1925
     15   0.1250  0.0483     0.0385  0.1925
     16   0.1258  0.0479     0.0399  0.1926
     17   0.1261  0.0476     0.0409  0.1927
     18   0.1263  0.0474     0.0416  0.1927
     19   0.1266  0.0472     0.0422  0.1927

