Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.3357  2.8290    -8.9648 -0.2786
      1  -4.1761  2.8730    -8.9419 -0.2229
      2  -3.9757  2.9147    -8.9100 -0.1797
      3  -3.7703  2.9425    -8.8730 -0.1506
      4  -5.3597  2.5200    -9.0995 -0.8283
      5  -5.5278  2.4379    -9.1162 -1.0098
      6  -4.2522  2.1661    -8.3482 -0.6054
      7  -4.2022  2.0583    -8.0785 -0.6439
      8  -5.0128  1.7412    -8.3794 -2.1155
      9  -4.5406  1.4522    -7.0393 -2.0692
     10  -5.0479  1.3278    -7.4595 -3.1232
     11  -5.0702  1.1936    -7.2029 -3.4903
     12  -4.6794  1.0561    -6.2818 -3.2278
     13  -4.2649  1.1256    -5.8452 -2.5759
     14  -4.2518  1.0052    -5.6839 -2.7792
     15  -4.4725  0.8251    -5.7425 -3.4442
     16  -4.7078  0.7804    -5.9417 -3.7862
     17  -4.8982  0.7516    -6.0968 -4.0603
     18  -5.1648  0.8502    -6.5061 -4.2861
     19  -5.1745  0.7497    -6.4305 -4.3471

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0019  0.0042     0.0000  0.0066
      1   0.0030  0.0050     0.0000  0.0092
      2   0.0044  0.0056     0.0000  0.0116
      3   0.0058  0.0058     0.0000  0.0129
      4   0.0047  0.0041     0.0000  0.0078
      5   0.0058  0.0038     0.0000  0.0091
      6   0.0055  0.0039     0.0000  0.0085
      7   0.0064  0.0035     0.0000  0.0093
      8   0.0066  0.0035     0.0000  0.0100
      9   0.0070  0.0035     0.0000  0.0111
     10   0.0070  0.0035     0.0000  0.0112
     11   0.0074  0.0032     0.0001  0.0114
     12   0.0076  0.0033     0.0001  0.0117
     13   0.0071  0.0030     0.0001  0.0101
     14   0.0073  0.0027     0.0001  0.0103
     15   0.0076  0.0028     0.0002  0.0111
     16   0.0076  0.0028     0.0002  0.0110
     17   0.0076  0.0027     0.0002  0.0110
     18   0.0070  0.0023     0.0001  0.0074
     19   0.0072  0.0020     0.0003  0.0076

