trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  767 430.00  0.00 800.00 21.50  0
  1  707 400.00  0.00 800.00  4.30  1
  2  745 420.00  0.00 800.00  8.60  1
  3  783 440.00  0.00 800.00 12.90  0
  4  693 390.00  0.00 800.00 12.90  1
  5  694 390.00  0.00 800.00 17.20  0
  6  746 420.00  0.00 800.00 10.80  1
  7  694 400.00  0.00 800.00 21.50  0
  8  694 370.00  0.00 800.00 21.50  1
  9  894 500.00  0.00 800.00 26.00  0
 10  694 370.00  0.00 800.00 12.90  1
 11  694 380.00  0.00 800.00 21.50  0
 12  694 410.00  0.00 800.00 21.50  0
 13  694 400.00  0.00 800.00 12.90  1
 14  694 380.00  0.00 800.00 21.50  0
 15  694 410.00  0.00 800.00 12.90  0
 16  712 400.00  0.00 800.00 17.20  0
 17  730 410.00  0.00 800.00 17.20  0
 18  710 400.00  0.00 800.00 10.80  1
 19  819 460.00  0.00 800.00 12.90  0
