Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2301  2.3840    -9.0630 -1.6529
      1  -7.2950  1.2856    -6.9993 -5.6359
      2  -6.2822  0.8299    -7.3599 -5.5418
      3  -5.8657  0.6627    -6.5788 -5.3821
      4  -5.5678  0.6500    -6.1653 -5.0691
      5  -5.3753  0.7158    -5.9407 -4.4680
      6  -4.7377  1.2657    -5.8053 -1.9425
      7  -5.2132  0.7165    -5.8472 -4.3820
      8  -5.1019  0.7016    -5.7362 -4.1923
      9  -4.6809  1.0384    -5.6497 -2.6853
     10  -4.9166  0.7038    -5.6289 -4.0640
     11  -5.0239  0.5420    -5.6293 -4.5472
     12  -5.0938  0.4409    -5.6453 -4.7815
     13  -5.1911  0.4405    -5.7304 -4.9383
     14  -5.2456  0.3822    -5.7482 -5.0363
     15  -5.2259  0.3072    -5.6747 -5.0370
     16  -5.2561  0.2532    -5.6861 -5.0838
     17  -5.2398  0.2081    -5.5721 -5.0780
     18  -5.2615  0.1700    -5.5917 -5.1564
     19  -5.2490  0.1449    -5.5245 -5.1362

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0063  0.1898
      1   0.1014  0.0590     0.0060  0.1898
      2   0.1001  0.0596     0.0048  0.1897
      3   0.1010  0.0592     0.0054  0.1898
      4   0.0999  0.0599     0.0044  0.1897
      5   0.0972  0.0609     0.0034  0.1894
      6   0.0347  0.0350     0.0001  0.1049
      7   0.0457  0.0371     0.0009  0.1173
      8   0.0467  0.0383     0.0012  0.1217
      9   0.0196  0.0159     0.0001  0.0476
     10   0.0230  0.0164     0.0004  0.0514
     11   0.0261  0.0168     0.0014  0.0546
     12   0.0289  0.0173     0.0026  0.0584
     13   0.0291  0.0176     0.0025  0.0592
     14   0.0315  0.0186     0.0036  0.0632
     15   0.0339  0.0187     0.0058  0.0659
     16   0.0364  0.0193     0.0075  0.0689
     17   0.0389  0.0196     0.0089  0.0720
     18   0.0415  0.0200     0.0103  0.0751
     19   0.0440  0.0205     0.0121  0.0785

