trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  374 210.00  0.00 800.00 104.00  0
  1  654 370.00  0.00 800.00  6.44  1
  2  783 440.00  0.00 800.00 12.90  1
  3  732 410.00  0.00 800.00 26.00  1
  4  589 330.00  0.00 800.00 52.00  0
  5  714 400.00  0.00 800.00 26.00  1
  6  589 350.00  0.00 800.00 104.00  0
  7  589 350.00  0.00 800.00 104.00  0
  8  822 460.00  0.00 800.00 26.00  1
  9  822 450.00  0.00 800.00 52.00  0
 10  822 450.00  0.00 800.00 52.00  0
 11  822 480.00  0.00 800.00 52.00  0
 12  822 470.00  0.00 800.00 52.00  0
 13  822 460.00  0.00 800.00 21.50  0
 14  840 470.00  0.00 800.00 26.00  0
 15  678 380.00  0.00 800.00 26.00  1
 16  607 340.00  0.00 800.00 52.00  0
 17  696 390.00  0.00 800.00 26.00  1
 18  840 470.00  0.00 800.00 26.00  0
 19  767 430.00  0.00 800.00 21.50  0
