Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5685  2.7136    -8.9578 -0.4782
      1  -7.0014  1.3964    -8.7079 -5.1234
      2  -5.8864  0.8354    -7.0720 -5.0218
      3  -5.3427  0.6392    -6.0534 -4.8404
      4  -5.0569  0.6038    -5.6484 -4.6536
      5  -4.8787  0.6508    -5.4275 -4.2665
      6  -4.3984  1.1099    -5.2626 -1.8369
      7  -4.7411  0.5877    -5.2637 -4.2470
      8  -4.6564  0.5544    -5.1901 -4.1407
      9  -4.7387  0.3720    -5.1939 -4.5558
     10  -4.8395  0.5425    -5.3246 -4.5560
     11  -4.8665  0.4162    -5.2802 -4.7437
     12  -4.8841  0.3290    -5.2663 -4.7565
     13  -4.8738  0.2592    -5.2557 -4.7576
     14  -4.8666  0.2129    -5.2487 -4.7581
     15  -4.8634  0.1832    -5.2453 -4.7586
     16  -4.8605  0.1649    -5.2428 -4.7588
     17  -4.7793  0.1418    -5.1941 -4.7495
     18  -4.7851  0.1251    -5.1967 -4.7533
     19  -4.7822  0.1151    -5.1908 -4.7533

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0585     0.0073  0.1899
      1   0.1032  0.0582     0.0078  0.1900
      2   0.1009  0.0589     0.0061  0.1897
      3   0.1006  0.0591     0.0055  0.1897
      4   0.0994  0.0592     0.0049  0.1894
      5   0.0968  0.0596     0.0040  0.1888
      6   0.0459  0.0428     0.0004  0.1329
      7   0.0573  0.0435     0.0021  0.1429
      8   0.0616  0.0459     0.0027  0.1514
      9   0.0704  0.0458     0.0070  0.1576
     10   0.0423  0.0284     0.0019  0.0925
     11   0.0454  0.0280     0.0048  0.0949
     12   0.0482  0.0279     0.0078  0.0972
     13   0.0503  0.0275     0.0102  0.0988
     14   0.0520  0.0273     0.0127  0.1001
     15   0.0531  0.0270     0.0144  0.1008
     16   0.0541  0.0268     0.0155  0.1015
     17   0.0540  0.0272     0.0151  0.1022
     18   0.0558  0.0271     0.0168  0.1037
     19   0.0566  0.0270     0.0179  0.1043

