trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1421 790.00  0.00 800.00 520.00  0
  1  698 390.00  0.00 800.00 104.00  1
  2  881 490.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  753 420.00  0.00 800.00 156.00  1
  5  664 370.00  0.00 800.00 260.00  0
  6  735 410.00  0.00 800.00 156.00  0
  7  753 420.00  0.00 800.00 156.00  0
  8  716 400.00  0.00 800.00 104.00  0
  9  679 380.00  0.00 800.00 52.00  1
 10  679 380.00  0.00 800.00 104.00  1
 11  482 270.00  0.00 800.00 104.00  1
 12  590 330.00  0.00 800.00 104.00  1
 13  663 370.00  0.00 800.00 156.00  1
 14  843 470.00  0.00 800.00 156.00  0
 15  627 350.00  0.00 800.00 156.00  1
 16  825 460.00  0.00 800.00 156.00  0
 17  609 340.00  0.00 800.00 156.00  1
 18  591 330.00  0.00 800.00 156.00  1
 19  807 450.00  0.00 800.00 156.00  0
