Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3016  2.3441    -9.0704 -1.7798
      1  -7.2986  1.2806    -6.9952 -5.6429
      2  -6.2823  0.8122    -7.3515 -5.5492
      3  -5.7353  0.6633    -6.4139 -5.3224
      4  -5.5729  0.6191    -6.0939 -5.2025
      5  -5.3966  0.6755    -5.9242 -4.7425
      6  -4.7955  1.2413    -5.7904 -1.9731
      7  -3.6784  1.6007    -5.7232 -0.9200
      8  -2.7031  1.6295    -5.5640 -0.5441
      9  -2.0913  1.5616    -5.1856 -0.3594
     10  -1.6471  1.5229    -4.8662 -0.2386
     11  -1.4903  1.2546    -3.4247 -0.2328
     12  -1.1628  1.1891    -2.8018 -0.1514
     13  -1.4725  1.2187    -3.2046 -0.3240
     14  -1.3759  1.0005    -2.7896 -0.3222
     15  -1.1120  1.0182    -2.3798 -0.1984
     16  -0.9093  1.0322    -2.0696 -0.1269
     17  -0.8369  0.8251    -1.9001 -0.1252
     18  -0.9925  0.8176    -2.0506 -0.2246
     19  -1.1724  0.8278    -2.2324 -0.3688

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1031  0.0582     0.0079  0.1900
      1   0.1030  0.0582     0.0080  0.1900
      2   0.1019  0.0588     0.0064  0.1899
      3   0.1010  0.0591     0.0050  0.1897
      4   0.1033  0.0587     0.0060  0.1902
      5   0.1003  0.0598     0.0045  0.1898
      6   0.0376  0.0359     0.0001  0.1087
      7   0.0108  0.0082     0.0000  0.0240
      8   0.0074  0.0041     0.0000  0.0125
      9   0.0071  0.0037     0.0000  0.0116
     10   0.0071  0.0035     0.0000  0.0112
     11   0.0075  0.0032     0.0001  0.0114
     12   0.0074  0.0030     0.0001  0.0111
     13   0.0074  0.0031     0.0001  0.0111
     14   0.0076  0.0029     0.0002  0.0112
     15   0.0074  0.0026     0.0002  0.0102
     16   0.0072  0.0024     0.0001  0.0091
     17   0.0074  0.0022     0.0003  0.0092
     18   0.0074  0.0023     0.0003  0.0098
     19   0.0074  0.0024     0.0003  0.0099

