Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.4177  2.0291    -7.0311 -0.0965
      1  -2.1107  2.2024    -7.8425 -0.7995
      2  -3.3974  2.5763    -8.6742 -1.1364
      3  -5.3472  2.3157    -9.0714 -1.8919
      4  -3.8522  1.6791    -7.2749 -1.6287
      5  -3.1012  1.4183    -6.0540 -1.4293
      6  -2.6631  1.3087    -5.2626 -1.2664
      7  -2.3240  1.4162    -5.6576 -0.9647
      8  -2.5087  1.2656    -5.1929 -1.4473
      9  -3.1434  1.6743    -7.5364 -1.4741
     10  -2.9389  1.3514    -6.1409 -1.6744
     11  -2.8112  1.0844    -4.5226 -1.7775
     12  -2.6513  0.9066    -3.8160 -1.7610
     13  -2.5174  0.7842    -3.4197 -1.7073
     14  -2.3075  1.0234    -3.4509 -1.3246
     15  -2.3488  0.8511    -3.3263 -1.5863
     16  -2.3027  0.6929    -3.1979 -1.5990
     17  -2.1101  0.8729    -3.0972 -1.2781
     18  -2.1501  0.7364    -3.0649 -1.4471
     19  -2.1892  0.6293    -3.0608 -1.6078

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0860  0.0641     0.0001  0.1877
      1   0.0773  0.0647     0.0001  0.1861
      2   0.0444  0.0536     0.0000  0.1665
      3   0.0123  0.0100     0.0000  0.0278
      4   0.0133  0.0110     0.0000  0.0314
      5   0.0150  0.0121     0.0000  0.0346
      6   0.0166  0.0131     0.0000  0.0384
      7   0.0152  0.0121     0.0000  0.0345
      8   0.0167  0.0130     0.0000  0.0385
      9   0.0090  0.0076     0.0000  0.0200
     10   0.0103  0.0073     0.0000  0.0204
     11   0.0110  0.0070     0.0001  0.0207
     12   0.0121  0.0072     0.0001  0.0226
     13   0.0131  0.0075     0.0004  0.0243
     14   0.0101  0.0057     0.0001  0.0182
     15   0.0109  0.0058     0.0002  0.0191
     16   0.0112  0.0057     0.0005  0.0192
     17   0.0093  0.0046     0.0002  0.0145
     18   0.0099  0.0047     0.0004  0.0159
     19   0.0104  0.0049     0.0005  0.0169

