Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1470  1.8752    -9.1559 -3.4199
      1  -4.6252  1.0520    -6.2404 -3.2646
      2  -5.3889  0.7127    -6.3117 -4.7487
      3  -4.9822  0.5605    -5.6275 -4.5769
      4  -4.7046  0.5862    -5.2400 -4.2845
      5  -4.7640  0.4256    -5.2328 -4.6171
      6  -4.7861  0.3265    -5.2288 -4.7501
      7  -4.7780  0.2424    -5.2027 -4.7508
      8  -4.7730  0.1865    -5.1831 -4.7513
      9  -4.7715  0.1517    -5.1754 -4.7516
     10  -4.7741  0.1267    -5.1749 -4.7536
     11  -4.7730  0.1127    -5.1700 -4.7537
     12  -4.7745  0.1035    -5.1701 -4.7550
     13  -4.7726  0.0965    -5.1629 -4.7549
     14  -4.7707  0.0912    -5.1554 -4.7549
     15  -4.7697  0.0884    -5.1510 -4.7549
     16  -4.7685  0.0858    -5.1457 -4.7548
     17  -4.7696  0.0842    -5.1468 -4.7557
     18  -4.7691  0.0833    -5.1447 -4.7556
     19  -4.7696  0.0827    -5.1455 -4.7560

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0592     0.0053  0.1898
      1   0.1010  0.0592     0.0051  0.1898
      2   0.1006  0.0591     0.0052  0.1896
      3   0.1008  0.0589     0.0057  0.1896
      4   0.0947  0.0600     0.0029  0.1884
      5   0.1045  0.0574     0.0091  0.1900
      6   0.1118  0.0552     0.0158  0.1911
      7   0.1142  0.0537     0.0214  0.1913
      8   0.1161  0.0525     0.0254  0.1915
      9   0.1170  0.0519     0.0276  0.1916
     10   0.1184  0.0510     0.0304  0.1917
     11   0.1189  0.0506     0.0317  0.1918
     12   0.1203  0.0499     0.0341  0.1919
     13   0.1210  0.0494     0.0356  0.1920
     14   0.1217  0.0490     0.0371  0.1920
     15   0.1222  0.0487     0.0381  0.1921
     16   0.1227  0.0483     0.0392  0.1921
     17   0.1239  0.0477     0.0413  0.1923
     18   0.1242  0.0475     0.0419  0.1923
     19   0.1252  0.0470     0.0434  0.1924

