Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1470  1.8752    -9.1559 -3.4199
      1  -4.7517  1.1115    -6.4838 -3.2794
      2  -3.9756  0.7371    -4.9875 -3.2022
      3  -4.3771  0.5501    -5.0983 -3.9645
      4  -4.6391  0.4796    -5.2274 -4.3556
      5  -4.7915  0.4636    -5.3821 -4.5762
      6  -4.7251  0.3248    -5.0142 -4.5680
      7  -4.7286  0.2487    -5.0038 -4.5873
      8  -4.7302  0.1987    -5.0031 -4.5990
      9  -4.7307  0.1675    -5.0026 -4.6052
     10  -4.7309  0.1482    -5.0023 -4.6095
     11  -4.7232  0.1145    -4.9976 -4.6083
     12  -4.7184  0.0984    -4.9936 -4.6069
     13  -4.7158  0.0903    -4.9913 -4.6055
     14  -4.7143  0.0870    -4.9903 -4.6030
     15  -4.7147  0.0849    -4.9903 -4.6051
     16  -4.7153  0.0831    -4.9903 -4.6078
     17  -4.7156  0.0821    -4.9903 -4.6092
     18  -4.7337  0.1188    -5.0557 -4.6176
     19  -4.7486  0.0997    -5.0764 -4.7434

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0592     0.0053  0.1898
      1   0.1011  0.0592     0.0055  0.1898
      2   0.1015  0.0589     0.0060  0.1898
      3   0.1024  0.0585     0.0075  0.1899
      4   0.1012  0.0584     0.0073  0.1896
      5   0.0995  0.0585     0.0067  0.1891
      6   0.1112  0.0555     0.0147  0.1911
      7   0.1129  0.0544     0.0187  0.1912
      8   0.1140  0.0537     0.0215  0.1913
      9   0.1146  0.0532     0.0230  0.1914
     10   0.1151  0.0529     0.0242  0.1914
     11   0.1174  0.0515     0.0287  0.1916
     12   0.1199  0.0503     0.0324  0.1919
     13   0.1223  0.0492     0.0358  0.1922
     14   0.1248  0.0482     0.0390  0.1925
     15   0.1250  0.0481     0.0394  0.1925
     16   0.1252  0.0479     0.0401  0.1925
     17   0.1253  0.0478     0.0404  0.1925
     18   0.0518  0.0266     0.0146  0.0990
     19   0.0552  0.0271     0.0160  0.1026

