trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  787 440.00  0.00 800.00 52.00  0
  1  744 420.00  0.00 800.00  6.44  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  0
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  1
  7  656 370.00  0.00 800.00 10.80  1
  8  727 410.00  0.00 800.00  8.60  1
  9  729 410.00  0.00 800.00 12.90  1
 10  839 470.00  0.00 800.00 21.50  0
 11  802 450.00  0.00 800.00 17.20  0
 12  729 410.00  0.00 800.00 12.90  1
 13  893 500.00  0.00 800.00 21.50  0
 14  802 450.00  0.00 800.00 17.20  0
 15  693 390.00  0.00 800.00 12.90  1
 16  766 430.00  0.00 800.00 17.20  0
 17  766 420.00  0.00 800.00 21.50  0
 18  657 370.00  0.00 800.00 12.90  1
 19  639 360.00  0.00 800.00 12.90  1
