Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3798  2.2968    -9.0779 -1.9420
      1  -3.4635  1.2490    -5.4147 -1.7391
      2  -4.3694  0.7845    -5.4987 -3.4785
      3  -3.8319  0.5630    -4.4904 -3.4255
      4  -4.0992  0.4774    -4.6591 -3.8028
      5  -4.2621  0.4656    -4.7883 -4.0677
      6  -4.2088  0.3341    -4.4816 -4.0671
      7  -4.2271  0.2517    -4.4782 -4.2220
      8  -4.2270  0.1913    -4.4774 -4.2237
      9  -4.2222  0.1392    -4.4753 -4.2239
     10  -4.2193  0.1055    -4.4735 -4.2241
     11  -4.2955  0.2545    -4.7149 -4.2269
     12  -4.2962  0.2074    -4.7129 -4.2292
     13  -4.2856  0.1699    -4.7008 -4.2290
     14  -4.2341  0.1270    -4.5871 -4.2255
     15  -4.2318  0.1051    -4.5697 -4.2256
     16  -4.2324  0.0924    -4.5685 -4.2264
     17  -4.2335  0.0839    -4.5677 -4.2275
     18  -4.2341  0.0788    -4.5670 -4.2283
     19  -4.2343  0.0761    -4.5661 -4.2285

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0062  0.1898
      1   0.1014  0.0589     0.0063  0.1898
      2   0.1016  0.0588     0.0065  0.1898
      3   0.1023  0.0587     0.0070  0.1900
      4   0.1021  0.0584     0.0075  0.1898
      5   0.1019  0.0592     0.0066  0.1901
      6   0.1130  0.0560     0.0144  0.1916
      7   0.1209  0.0529     0.0226  0.1926
      8   0.1224  0.0518     0.0269  0.1927
      9   0.1236  0.0508     0.0304  0.1927
     10   0.1247  0.0499     0.0338  0.1928
     11   0.0674  0.0394     0.0128  0.1418
     12   0.0686  0.0391     0.0147  0.1425
     13   0.0709  0.0387     0.0172  0.1440
     14   0.0779  0.0405     0.0199  0.1534
     15   0.0788  0.0402     0.0214  0.1538
     16   0.0793  0.0400     0.0222  0.1541
     17   0.0803  0.0397     0.0235  0.1546
     18   0.0811  0.0395     0.0246  0.1551
     19   0.0815  0.0394     0.0252  0.1552

