trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  109  70.00  0.00 800.00  0.71  1
  1  608 340.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  652 370.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  655 370.00  0.00 800.00  8.60  1
  6  674 380.00  0.00 800.00 10.80  0
  7  744 420.00  0.00 800.00  6.44  1
  8  674 370.00  0.00 800.00 12.90  0
  9  674 400.00  0.00 800.00  8.60  0
 10  744 420.00  0.00 800.00  6.44  0
 11  744 430.00  0.00 800.00  4.30  1
 12  744 430.00  0.00 800.00  8.60  0
 13  744 440.00  0.00 800.00  8.60  0
 14  744 400.00  0.00 800.00  8.60  1
 15  726 410.00  0.00 800.00  6.44  1
 16  726 430.00  0.00 800.00  8.60  0
 17  726 390.00  0.00 800.00  8.60  0
 18  726 420.00  0.00 800.00  4.30  1
 19  726 430.00  0.00 800.00  4.30  1
