trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  258 150.00  0.00 800.00  6.44  1
  1  753 420.00  0.00 800.00 156.00  1
  2  971 540.00  0.00 800.00 520.00  1
  3 1223 680.00  0.00 800.00 520.00  1
  4 1313 730.00  0.00 800.00 520.00  0
  5 1277 710.00  0.00 800.00 520.00  0
  6 1223 680.00  0.00 800.00 520.00  0
  7 1151 640.00  0.00 800.00 520.00  0
  8 1043 580.00  0.00 800.00 520.00  0
  9   12  10.00  0.00 800.00 26.00  1
 10  809 450.00  0.00 800.00 520.00  1
 11  899 500.00  0.00 800.00 520.00  0
 12   11  10.00  0.00 800.00 21.50  1
 13  647 360.00  0.00 800.00 520.00  1
 14  755 420.00  0.00 800.00 520.00  1
 15  791 440.00  0.00 800.00 520.00  1
 16 1223 680.00  0.00 800.00 520.00  0
 17 1187 660.00  0.00 800.00 520.00  0
 18  845 470.00  0.00 800.00 520.00  1
 19  971 540.00  0.00 800.00 520.00  0
