Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8653  2.5892    -9.0261 -0.9541
      1  -7.1743  1.3360    -7.4465 -5.3952
      2  -8.0860  0.9060    -4.1865 -7.1494
      3  -8.5728  0.7291    -2.4040 -7.9689
      4  -8.2827  0.6853    -9.1558 -7.8488
      5  -8.0902  0.6473    -8.8041 -7.6838
      6  -7.8265  0.8057    -8.6058 -7.2306
      7  -7.3947  1.1740    -8.5392 -5.8982
      8  -6.8571  1.5001    -8.3954 -3.2549
      9  -7.0332  1.1933    -8.3538 -5.3584
     10  -7.2228  0.9778    -8.3768 -6.3458
     11  -6.7530  1.3131    -8.2079 -4.1276
     12  -6.8825  1.0450    -8.1480 -5.8023
     13  -7.0164  0.8678    -8.1695 -6.2591
     14  -7.1222  0.7395    -8.2216 -6.5286
     15  -7.2010  0.6417    -8.2673 -6.6766
     16  -7.1391  0.5381    -8.0036 -6.6684
     17  -7.0863  0.4570    -7.8268 -6.6562
     18  -7.1426  0.4072    -7.8492 -6.7916
     19  -7.0220  0.4004    -7.6584 -6.6648

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0065  0.1898
      2   0.1027  0.0583     0.0080  0.1900
      3   0.1047  0.0575     0.0100  0.1902
      4   0.1012  0.0581     0.0085  0.1895
      5   0.1018  0.0586     0.0079  0.1897
      6   0.0769  0.0549     0.0027  0.1771
      7   0.0330  0.0285     0.0001  0.0861
      8   0.0160  0.0135     0.0000  0.0390
      9   0.0172  0.0133     0.0001  0.0398
     10   0.0196  0.0136     0.0001  0.0421
     11   0.0116  0.0081     0.0000  0.0241
     12   0.0123  0.0079     0.0001  0.0245
     13   0.0134  0.0080     0.0003  0.0257
     14   0.0145  0.0082     0.0006  0.0267
     15   0.0156  0.0084     0.0009  0.0275
     16   0.0167  0.0085     0.0013  0.0293
     17   0.0177  0.0087     0.0017  0.0308
     18   0.0188  0.0089     0.0021  0.0321
     19   0.0179  0.0085     0.0019  0.0305

