trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  398 230.00  0.00 800.00  1.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  1
  4  769 430.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  0
  6  804 450.00  0.00 800.00 26.00  1
  7  679 380.00  0.00 800.00 52.00  0
  8  804 430.00  0.00 800.00 52.00  0
  9  804 440.00  0.00 800.00 52.00  0
 10  804 460.00  0.00 800.00 52.00  0
 11  571 320.00  0.00 800.00 52.00  0
 12  804 470.00  0.00 800.00 52.00  0
 13  804 450.00  0.00 800.00 21.50  1
 14  822 460.00  0.00 800.00 26.00  1
 15  804 460.00  0.00 800.00 52.00  0
 16  804 440.00  0.00 800.00 21.50  1
 17  804 470.00  0.00 800.00 21.50  1
 18  804 460.00  0.00 800.00 52.00  1
 19  733 410.00  0.00 800.00 52.00  0
